view,site,seed,action,policy,cutoff,selected,complete_selected,incomplete_selected,easy_selected,zero_CV_harmed,predicted_harm,observed_positive_harm,observed_easy_benefit,observed_net_easy_harm,predicted_selected_denominator,observed_selected_denominator,observed_population_denominator,predicted_positive_selected_ratio,observed_positive_selected_ratio,observed_net_selected_ratio,observed_positive_population_ratio,observed_net_population_ratio,benefit_cancels_positive_harm_percent,predicted_to_observed_harm,predicted_to_observed_denominator
deathCircle_seed29,deathCircle,29,damped_velocity_005,aggregate_population,5.001693538217094,2069,1721,348,142,0,92.44869119550492,45.77123972698516,99.27745385891052,-53.50621413192536,439.33310341943377,497.11197553417344,7809.769151881625,21.042960449816967,9.207430514584065,-10.763412825536957,0.5860767307822075,-0.6851190232560714,216.8992023180441,2.0197987152399617,0.883770910864392
deathCircle_seed29,deathCircle,29,damped_velocity_005,aggregate_joint,5.001693538217094,2069,1721,348,143,0,92.59521652443328,45.77123972698516,100.44420879012199,-54.67296906313683,440.3352954240066,501.9453088327374,7809.769151881625,21.02834305736762,9.118770296593697,-10.892216363228417,0.5860767307822075,-0.7000587085210368,219.44830288462455,2.0229999684680227,0.8772575172542133
deathCircle_seed29,deathCircle,29,transformer,net_stop,5.001693538217094,16761,12838,3923,512,0,1915.9922741040489,782.3279421799556,246.6026098965527,535.7253322834028,2817.065381149265,1807.4986761902687,7809.769151881625,68.0137666283908,43.28235215247277,29.639044240550746,10.017299192402731,6.859682045202698,31.521641577749982,2.4490909384690256,1.5585435376842969
deathCircle_seed29,deathCircle,29,transformer,strict_stop,5.001693538217094,3739,2982,757,79,0,354.0249328495944,105.29890092677944,58.472870955083415,46.82602997169602,484.90605328078607,274.5230673454824,7809.769151881625,73.00897368765067,38.35703205015652,17.05722962535833,1.3482972272158589,0.5995827669299819,55.53037158074714,3.362095233033523,1.7663581351090634
deathCircle_seed29,deathCircle,29,transformer,pointwise,5.001693538217094,111,96,15,8,0,0.5019833122968717,0.0,8.522192178154754,-8.522192178154754,34.82375307170218,31.543712049278923,7809.769151881625,1.4414968750303478,0.0,-27.017087160956272,0.0,-0.10912220338934708,,,1.1039839894968302
deathCircle_seed29,deathCircle,29,transformer,aggregate_selected,5.001693538217094,118,103,15,9,0,0.5603993483008067,0.0,9.245733821856046,-9.245733821856046,37.09922521514141,35.05564383772909,7809.769151881625,1.5105419184659667,0.0,-26.374451613709073,0.0,-0.11838677484632758,,,1.0582953599960097
deathCircle_seed29,deathCircle,29,transformer,aggregate_population,5.001693538217094,4145,3359,786,115,0,175.0300753644405,60.782533817322914,79.03028675164681,-18.2477529343239,729.0431918763686,415.2419305797847,7809.769151881625,24.008190092819927,14.637860326979704,-4.39448706657474,0.7782884824793885,-0.23365291059758697,130.0213758596607,2.8796113681354503,1.755707066621226
deathCircle_seed29,deathCircle,29,transformer,aggregate_joint,5.001693538217094,4145,3356,789,115,0,174.648559721168,60.782533817322914,79.03028675164681,-18.2477529343239,728.6197475457343,415.2419305797847,7809.769151881625,23.969781262373154,14.637860326979704,-4.39448706657474,0.7782884824793885,-0.23365291059758697,130.0213758596607,2.873334636658294,1.7546873133173073
deathCircle_seed29,deathCircle,29,eqmotion,net_stop,5.001693538217094,24976,19305,5671,880,0,4514.926084053086,2819.103290584261,353.7023395281937,2465.4009510560672,3959.262996467215,3102.3343896859924,7809.769151881625,114.03450814158292,90.87038779432157,79.46922031527383,36.09713982269307,31.568166780730934,12.546625755414896,1.601546881638865,1.2762205807440241
deathCircle_seed29,deathCircle,29,eqmotion,strict_stop,5.001693538217094,868,740,128,40,0,101.57867900664962,73.16866131537068,54.93357712321138,18.235084192159306,140.50266604276968,153.16951955878307,7809.769151881625,72.29662031874085,47.76972698363147,11.905165103792786,0.9368863521112144,0.2334906939953006,75.07801309420893,1.3882812283366293,0.9173017350155483
deathCircle_seed29,deathCircle,29,eqmotion,pointwise,5.001693538217094,3,3,0,2,0,0.09129436733468352,0.0,4.150629759644139,-4.150629759644139,5.012480704425751,8.2123437045964,7809.769151881625,1.8213410229006068,0.0,-50.54135468442531,0.0,-0.05314663825427054,,,0.6103593425614049
deathCircle_seed29,deathCircle,29,eqmotion,aggregate_selected,5.001693538217094,3,3,0,2,0,0.09129436733468352,0.0,4.150629759644139,-4.150629759644139,5.012480704425751,8.2123437045964,7809.769151881625,1.8213410229006068,0.0,-50.54135468442531,0.0,-0.05314663825427054,,,0.6103593425614049
deathCircle_seed29,deathCircle,29,eqmotion,aggregate_population,5.001693538217094,1256,1040,216,64,0,94.59738262458714,70.9130145538847,68.01787831050174,2.89513624338295,245.06892533497324,222.20538632632008,7809.769151881625,38.600317235359974,31.913274347789784,1.3029100199809258,0.9080039777718586,0.037070701925746664,95.91734146179469,1.3339918380243925,1.1028937209248244
deathCircle_seed29,deathCircle,29,eqmotion,aggregate_joint,5.001693538217094,1256,1040,216,64,0,94.71103187041268,70.9130145538847,68.01787831050174,2.89513624338295,245.44120035414306,222.20538632632008,7809.769151881625,38.588073939402065,31.913274347789784,1.3029100199809258,0.9080039777718586,0.037070701925746664,95.91734146179469,1.3355944951183056,1.10456908543927
deathCircle_seed43,deathCircle,43,damped_velocity_005,net_stop,5.001693538217094,11381,8831,2550,321,0,2467.8901202588813,1194.6170501586898,133.81926013154407,1060.7977900271458,1420.3116409683994,1121.7500718662739,7809.769151881625,173.756945241695,106.49583005340806,94.5663224484826,15.296445092373418,13.582959616310369,11.201854193673853,2.0658420369364836,1.2661569422548855
deathCircle_seed43,deathCircle,43,damped_velocity_005,strict_stop,5.001693538217094,5519,4366,1153,160,0,751.0170632464105,267.6541249152109,94.92862143427075,172.72550348094015,660.7142194141724,556.0526898576994,7809.769151881625,113.66745881635572,48.13466957307711,31.062794341511534,3.4271707615163556,2.2116595269570163,35.46690022593256,2.8059237401415813,1.188222324009002
deathCircle_seed43,deathCircle,43,damped_velocity_005,pointwise,5.001693538217094,191,180,11,54,0,1.8096854742420452,2.1945110067687095,47.93146742494814,-45.73695641817943,158.9193136779224,196.8974755206442,7809.769151881625,1.1387448336894328,1.1145450194147464,-23.228818092888158,0.028099563048415856,-0.5856377509847385,2184.152518584286,0.8246417851905433,0.8071170707379643
deathCircle_seed43,deathCircle,43,damped_velocity_005,aggregate_selected,5.001693538217094,229,216,13,60,0,2.1825695830389167,3.7184845117598475,51.58071965946954,-47.86223514770969,168.75823500930102,213.94643819928893,7809.769151881625,1.2933114540565238,1.7380445980110764,-22.37112968579851,0.04761324489167448,-0.6128508310156406,1387.143592943404,0.5869513712203072,0.7887873078405935
deathCircle_seed43,deathCircle,43,damped_velocity_005,aggregate_population,5.001693538217094,2122,1764,358,141,0,95.34672529164227,43.43567502902715,97.49880888030552,-54.063133851278366,425.74181812038705,491.22615040927707,7809.769151881625,22.395433390262138,8.842296973163513,-11.005752402683436,0.5561710491604237,-0.6922500883173073,224.46712020740807,2.195124750056815,0.8666920882890088
deathCircle_seed43,deathCircle,43,damped_velocity_005,aggregate_joint,5.001693538217094,2122,1765,357,141,0,95.54272510228789,43.43567502902715,97.49880888030552,-54.063133851278366,425.9217679016168,491.22615040927707,7809.769151881625,22.43198922961768,8.842296973163513,-11.005752402683436,0.5561710491604237,-0.6922500883173073,224.46712020740807,2.199637165496765,0.8670584160610132
deathCircle_seed43,deathCircle,43,transformer,net_stop,5.001693538217094,16412,12636,3776,508,0,1616.0089578930683,806.337539059348,234.23581051541584,572.1017285439323,2557.758801656229,1796.1110011817925,7809.769151881625,63.180662572508865,44.89352487283914,31.852247893783,10.324729494278015,7.325462730304833,29.04934957991279,2.004134595765269,1.4240538585718214
deathCircle_seed43,deathCircle,43,transformer,strict_stop,5.001693538217094,4593,3539,1054,83,0,282.43073998037255,102.41987811662526,71.04206672550215,31.377811391123103,432.5900211207238,294.8542774384761,7809.769151881625,65.28831600152746,34.735761341632916,10.641803016634329,1.3114328493557204,0.40177642617724724,69.3635532787949,2.757577388041503,1.4671315772618814
deathCircle_seed43,deathCircle,43,transformer,pointwise,5.001693538217094,157,138,19,10,0,0.5055919361339377,1.310520220198171,4.99513992545408,-3.6846197052559084,38.142412458840745,31.683317885332055,7809.769151881625,1.325537383560935,4.136309918491468,-11.629526044561517,0.016780524426671745,-0.047179623796795134,381.15702821424134,0.38579483806627907,1.2038642100832173
deathCircle_seed43,deathCircle,43,transformer,aggregate_selected,5.001693538217094,169,150,19,10,0,0.5494373496417682,1.310520220198171,4.99513992545408,-3.6846197052559084,39.227187657171015,31.683317885332055,7809.769151881625,1.400654450284883,4.136309918491468,-11.629526044561517,0.016780524426671745,-0.047179623796795134,381.15702821424134,0.41925133330539893,1.2381022656510172
deathCircle_seed43,deathCircle,43,transformer,aggregate_population,5.001693538217094,4566,3615,951,108,0,161.72301729775938,72.16442013585831,65.14000697699763,7.024413158860682,606.678286101888,380.1755401689984,7809.769151881625,26.657129652172678,18.98186824533195,1.8476762486450704,0.9240275702447822,0.08994392820392488,90.26609907536655,2.2410353605460434,1.5957846363082775
deathCircle_seed43,deathCircle,43,transformer,aggregate_joint,5.001693538217094,4566,3617,949,106,0,161.73922469663427,64.60569626920113,65.05759734906866,-0.45190107986752537,607.1174535365212,374.38373083669285,7809.769151881625,26.640516386818852,17.256544808936237,-0.1207053198753035,0.8272420735206436,-0.00578635643485887,100.69947559729799,2.503482417752979,1.6216448620235249
deathCircle_seed43,deathCircle,43,eqmotion,net_stop,5.001693538217094,25853,19933,5920,944,0,4613.82262264864,2797.762487025123,380.85995482909414,2416.902532196029,4210.838364372079,3321.9661467327,7809.769151881625,109.57016687427884,84.22007821412767,72.7551824865271,35.82388202026499,30.947169950775297,13.613019568150145,1.6491116183184458,1.267574134827841
deathCircle_seed43,deathCircle,43,eqmotion,strict_stop,5.001693538217094,1323,1127,196,59,0,180.86794005152996,122.68968313442626,80.20713547078611,42.48254766364015,219.3347804119059,219.8780627408138,7809.769151881625,82.46204259619196,55.79896493769344,19.32095777727376,1.5709770768943456,0.5439667528892929,65.3739853439073,1.4741902940067102,0.9975291653831411
deathCircle_seed43,deathCircle,43,eqmotion,pointwise,5.001693538217094,13,13,0,8,0,0.22684558832516094,0.8402282455520416,15.878803534573642,-15.038575289021601,15.181604278905162,30.377273962912604,7809.769151881625,1.4942135505426317,2.76597645522067,-49.506006718647924,0.010758682224936233,-0.19256107314514315,1889.8202504655208,0.26998091236045063,0.49976848802958007
deathCircle_seed43,deathCircle,43,eqmotion,aggregate_selected,5.001693538217094,13,13,0,8,0,0.22684558832516094,0.8402282455520416,15.878803534573642,-15.038575289021601,15.181604278905162,30.377273962912604,7809.769151881625,1.4942135505426317,2.76597645522067,-49.506006718647924,0.010758682224936233,-0.19256107314514315,1889.8202504655208,0.26998091236045063,0.49976848802958007
deathCircle_seed43,deathCircle,43,eqmotion,aggregate_population,5.001693538217094,1504,1232,272,79,0,104.3852556643852,65.00630908201667,89.52110279182239,-24.514793709805716,314.22544966664304,288.29268854481944,7809.769151881625,33.21986038213198,22.548719292931516,-8.503439276780176,0.8323717105819262,-0.31389908245750536,137.7114068711024,1.6057711495769618,1.0899528921552653
deathCircle_seed43,deathCircle,43,eqmotion,aggregate_joint,5.001693538217094,1504,1231,273,78,0,104.15202867860978,59.29775976337909,89.52110279182239,-30.223343028443296,314.80665935585773,283.87907745826556,7809.769151881625,33.08444265179163,20.888386806913147,-10.646555321741376,0.7592767290578922,-0.38699406398153935,150.96877714950122,1.7564243420698606,1.1089463238168336
gates_seed17,gates,17,damped_velocity_005,net_stop,5.261592064558751,5280,3920,1360,161,0,1745.5181982898953,827.9646993428119,95.83584038116436,732.1288589616474,871.4312230666388,596.1483824765885,5362.87802634265,200.30475751686654,138.88567405034047,122.80983736299899,15.438812803047531,13.65179023959531,11.574870336529207,2.108203646454229,1.4617689969172416
gates_seed17,gates,17,damped_velocity_005,strict_stop,5.261592064558751,1980,1472,508,89,0,238.3574179269309,201.0858171254611,74.55317966767886,126.53263745778223,365.72843374962093,336.93181868183365,5362.87802634265,65.17333516652722,59.68145659622234,37.554374636628665,3.749587742583746,2.359416657180144,37.07530482926291,1.1853517136825984,1.0854671879327018
gates_seed17,gates,17,damped_velocity_005,pointwise,5.261592064558751,140,126,14,42,0,1.4292464954599835,1.5393663216129925,37.021405019509366,-35.48203869789637,129.24817065472988,162.3179776148204,5362.87802634265,1.1058156476953431,0.9483646508126782,-21.859586485296802,0.028704108392015815,-0.6616230785710083,2404.976937569822,0.9284641838613032,0.796265284683592
gates_seed17,gates,17,damped_velocity_005,aggregate_selected,5.261592064558751,148,131,17,42,0,1.5019429655525824,1.5393663216129925,37.021405019509366,-35.48203869789637,130.3294432353861,162.3179776148204,5362.87802634265,1.1524203037067726,0.9483646508126782,-21.859586485296802,0.028704108392015815,-0.6616230785710083,2404.976937569822,0.9756891160115828,0.8029267315334417
gates_seed17,gates,17,damped_velocity_005,aggregate_population,5.261592064558751,814,684,130,73,0,23.39792549549589,27.860560238129096,69.16436906304111,-41.30380882491201,283.335410242095,275.56492195239275,5362.87802634265,8.258030817787164,10.110343522947508,-14.98877597782484,0.5195076244747134,-0.7701799038133297,248.25189612800713,0.8398225052012492,1.028198394173859
gates_seed17,gates,17,damped_velocity_005,aggregate_joint,5.261592064558751,814,684,130,73,0,23.39792549549589,27.860560238129096,69.16436906304111,-41.30380882491201,283.335410242095,275.56492195239275,5362.87802634265,8.258030817787164,10.110343522947508,-14.98877597782484,0.5195076244747134,-0.7701799038133297,248.25189612800713,0.8398225052012492,1.028198394173859
gates_seed17,gates,17,transformer,net_stop,5.261592064558751,13855,10362,3493,579,0,2144.6078263420873,1590.7560478493726,261.0719749454946,1329.6840729038781,2939.99480962288,2111.6543303654503,5362.87802634265,72.9459732147344,75.33221820325444,62.968832246031404,29.66235741397663,24.794225532865415,16.41181721725664,1.3481688969477728,1.3922708690271641
gates_seed17,gates,17,transformer,strict_stop,5.261592064558751,733,595,138,37,0,121.24392095991784,53.19411507683709,86.56460011500884,-33.37048503817175,217.86087573056767,148.7587067755613,5362.87802634265,55.65199375672313,35.75865657201051,-22.432626473769528,0.9918949268572899,-0.6222495621614873,162.7334151343043,2.279273201270199,1.4645252063078484
gates_seed17,gates,17,transformer,pointwise,5.261592064558751,1,1,0,0,0,0.004821429756518165,0.0,0.0,0.0,0.2537022568439122,0.0,5362.87802634265,1.9004284063127206,,,0.0,0.0,,,
gates_seed17,gates,17,transformer,aggregate_selected,5.261592064558751,1,1,0,0,0,0.004821429756518165,0.0,0.0,0.0,0.2537022568439122,0.0,5362.87802634265,1.9004284063127206,,,0.0,0.0,,,
gates_seed17,gates,17,transformer,aggregate_population,5.261592064558751,1126,855,271,52,0,56.64233554958234,27.328406646251345,67.52715058027016,-40.198743934018815,286.1433742546658,205.9944742135974,5362.87802634265,19.79508898192101,13.266572683845048,-19.51447682637176,0.5095847138796227,-0.7495740857159372,247.09508847100278,2.0726541537082994,1.389082767132682
gates_seed17,gates,17,transformer,aggregate_joint,5.261592064558751,1126,857,269,52,0,56.76988134561671,27.328406646251345,67.52715058027016,-40.198743934018815,287.4362756321573,205.9944742135974,5362.87802634265,19.750423366279353,13.266572683845048,-19.51447682637176,0.5095847138796227,-0.7495740857159372,247.09508847100278,2.0773213045482795,1.3953591557709075
gates_seed17,gates,17,eqmotion,net_stop,5.261592064558751,15216,11450,3766,707,0,2986.008959147384,2445.106535593807,292.7796658649463,2152.326869728861,3155.9842331433515,2562.275104798083,5362.87802634265,94.6141912810929,95.4271667009968,84.00061592521591,45.59317820736097,40.133802394097984,11.974106714897934,1.2212183459818922,1.2317117031006923
gates_seed17,gates,17,eqmotion,strict_stop,5.261592064558751,435,364,71,20,0,50.676377429913686,6.3976166683871405,43.251589310122334,-36.8539726417352,127.68700008119504,80.32181081871191,5362.87802634265,39.68796932944546,7.964980623789349,-45.88289564949603,0.11929446534047236,-0.6872051249479694,676.0578439130865,7.92113376850529,1.5896927469599433
gates_seed17,gates,17,eqmotion,pointwise,5.261592064558751,6,6,0,4,0,0.17352491551222907,0.0,8.373361976040233,-8.373361976040233,10.58646220672162,14.340423333365887,5362.87802634265,1.6391209086077272,0.0,-58.389921841135035,0.0,-0.15613560358654396,,,0.7382252225490499
gates_seed17,gates,17,eqmotion,aggregate_selected,5.261592064558751,6,6,0,4,0,0.17352491551222907,0.0,8.373361976040233,-8.373361976040233,10.58646220672162,14.340423333365887,5362.87802634265,1.6391209086077272,0.0,-58.389921841135035,0.0,-0.15613560358654396,,,0.7382252225490499
gates_seed17,gates,17,eqmotion,aggregate_population,5.261592064558751,236,198,38,36,0,13.022280652674526,8.420967812470913,83.02790314001797,-74.60693532754706,121.64892671288533,144.2239805362425,5362.87802634265,10.704805216579997,5.838812506187057,-51.72990999842696,0.15702329553472624,-1.3911734512900558,985.9662807053955,1.546411403376862,0.843472259332877
gates_seed17,gates,17,eqmotion,aggregate_joint,5.261592064558751,236,198,38,36,0,13.022280652674526,8.420967812470913,83.02790314001797,-74.60693532754706,121.64892671288533,144.2239805362425,5362.87802634265,10.704805216579997,5.838812506187057,-51.72990999842696,0.15702329553472624,-1.3911734512900558,985.9662807053955,1.546411403376862,0.843472259332877
gates_seed29,gates,29,damped_velocity_005,net_stop,5.261592064558751,4596,3405,1191,137,0,1247.3834977074803,606.3525552909405,91.64916058172389,514.7033947092166,715.6320290437284,509.914567857831,5362.87802634265,174.30515224064396,118.91257742218444,100.93914297673503,11.306476714788495,9.597521930966451,15.11483043684853,2.0571917885444715,1.4034351519905062
gates_seed29,gates,29,damped_velocity_005,strict_stop,5.261592064558751,1901,1415,486,86,0,211.89782218491123,162.5097147923992,74.87609356295619,87.63362122944301,346.10637927530234,323.3928514812412,5362.87802634265,61.2233217511319,50.251486403627496,27.098193676221783,3.030270574757539,1.6340782094797517,46.07484153092504,1.3039086460498914,1.0702350954575093
gates_seed29,gates,29,damped_velocity_005,pointwise,5.261592064558751,141,127,14,41,0,1.386624741894801,1.6103071478719437,34.95147578830154,-33.3411686404296,125.64390421667322,157.91218474857413,5362.87802634265,1.1036148156488064,1.0197485079671686,-21.113740332017446,0.030026920992087775,-0.621702907965771,2170.4850428373675,0.8610933285163989,0.7956568039174553
gates_seed29,gates,29,damped_velocity_005,aggregate_selected,5.261592064558751,148,131,17,41,0,1.4485471297514274,1.6103071478719437,34.95147578830156,-33.341168640429615,126.30748042377711,157.91218474857413,5362.87802634265,1.1468419169564414,1.0197485079671686,-21.113740332017457,0.030026920992087775,-0.6217029079657713,2170.485042837368,0.8995471029646203,0.799858988873356
gates_seed29,gates,29,damped_velocity_005,aggregate_population,5.261592064558751,814,672,142,70,0,24.655717805725473,27.860560238129096,66.22669884791421,-38.36613860978511,264.7055510786454,266.95669805287275,5362.87802634265,9.314393938946951,10.436359320196232,-14.371671094832921,0.5195076244747134,-0.7154020363940642,237.70770681516447,0.8849684857371398,0.9915673703239261
gates_seed29,gates,29,damped_velocity_005,aggregate_joint,5.261592064558751,814,672,142,70,0,24.655717805725473,27.860560238129096,66.22669884791421,-38.36613860978511,264.7055510786454,266.95669805287275,5362.87802634265,9.314393938946951,10.436359320196232,-14.371671094832921,0.5195076244747134,-0.7154020363940642,237.70770681516447,0.8849684857371398,0.9915673703239261
gates_seed29,gates,29,transformer,net_stop,5.261592064558751,13297,9905,3392,543,0,1807.2167346897918,1331.1495538686447,251.7219719204038,1079.427581948241,2745.53234764394,1984.801701184903,5362.87802634265,65.82390975071348,67.06713084102881,54.38465622554815,24.821551922866604,20.127766782053477,18.910119542078384,1.357636134450543,1.383277909327108
gates_seed29,gates,29,transformer,strict_stop,5.261592064558751,693,558,135,40,0,80.75017187056079,36.02557648584492,88.66158816938267,-52.636011683537745,197.1915958225885,162.199942887719,5362.87802634265,40.950108210093795,22.210597515920952,-32.451313327511095,0.6717582669023237,-0.9814881379920961,246.10734044525103,2.241467861098321,1.2157315983711046
gates_seed29,gates,29,transformer,pointwise,5.261592064558751,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5362.87802634265,,,,0.0,0.0,,,
gates_seed29,gates,29,transformer,aggregate_selected,5.261592064558751,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5362.87802634265,,,,0.0,0.0,,,
gates_seed29,gates,29,transformer,aggregate_population,5.261592064558751,1257,960,297,42,0,58.24863997711607,13.767041915237957,68.69469824989696,-54.927656334659005,277.3415512079808,175.7681682933188,5362.87802634265,21.00249303554047,7.832500076045489,-31.25005902263071,0.2567099577430953,-1.024219757839958,498.97936443312994,4.231020747648335,1.5778826957174528
gates_seed29,gates,29,transformer,aggregate_joint,5.261592064558751,1257,958,299,42,0,58.11587897692573,13.767041915237957,68.69469824989696,-54.927656334659005,276.9076743289653,175.7681682933188,5362.87802634265,20.987456962960252,7.832500076045489,-31.25005902263071,0.2567099577430953,-1.024219757839958,498.97936443312994,4.221377354317529,1.575414234657476
gates_seed29,gates,29,eqmotion,net_stop,5.261592064558751,15389,11606,3783,742,0,3086.337574905916,2627.0109045005393,319.34009827879265,2307.6708062217467,3215.289354606126,2678.7593190004654,5362.87802634265,95.98941913220105,98.06819469995403,86.14700058543579,48.985095159661796,43.03045482083286,12.156024846783314,1.174847645138613,1.2002904970969388
gates_seed29,gates,29,eqmotion,strict_stop,5.261592064558751,472,383,89,25,0,45.178235922971254,4.550061953009031,65.8538343316112,-61.30377237860216,134.38902620321966,106.61952322191834,5362.87802634265,33.617503749639404,4.267569217636166,-57.49769885108586,0.08484365914456685,-1.1431133073971818,1447.3173115381642,9.929147424705754,1.260454203340431
gates_seed29,gates,29,eqmotion,pointwise,5.261592064558751,4,4,0,3,0,0.1369647492594672,0.0,6.186853777931514,-6.186853777931514,8.721740525986466,11.090423329640597,5362.87802634265,1.5703832148110815,0.0,-55.785551137586815,0.0,-0.11536443207437248,,,0.7864208846452669
gates_seed29,gates,29,eqmotion,aggregate_selected,5.261592064558751,4,4,0,3,0,0.1369647492594672,0.0,6.186853777931514,-6.186853777931514,8.721740525986466,11.090423329640597,5362.87802634265,1.5703832148110815,0.0,-55.785551137586815,0.0,-0.11536443207437248,,,0.7864208846452669
gates_seed29,gates,29,eqmotion,aggregate_population,5.261592064558751,272,231,41,45,0,14.740612539751265,12.850675172748591,89.06306180053846,-76.21238662778987,138.68129520995538,178.13904457086144,5362.87802634265,10.62912811524787,7.213845344071527,-42.78252800299125,0.23962273819441002,-1.4211098267279598,693.0613419395072,1.1470691105017201,0.7785002751308107
gates_seed29,gates,29,eqmotion,aggregate_joint,5.261592064558751,272,231,41,45,0,14.740612539751265,12.850675172748591,89.06306180053846,-76.21238662778987,138.68129520995538,178.13904457086144,5362.87802634265,10.62912811524787,7.213845344071527,-42.78252800299125,0.23962273819441002,-1.4211098267279598,693.0613419395072,1.1470691105017201,0.7785002751308107
gates_seed43,gates,43,damped_velocity_005,net_stop,5.261592064558751,4917,3651,1266,144,0,1429.9354141608083,693.0942468637393,95.83584038116436,597.2584064825749,777.2999554171937,539.0355542213842,5362.87802634265,183.9618546476477,128.5804324846228,110.8013009170223,12.923923375829832,11.13690081237761,13.827245113463691,2.0631182853288497,1.4420198247219018
gates_seed43,gates,43,damped_velocity_005,strict_stop,5.261592064558751,1954,1442,512,89,0,209.60623840520685,183.12358605672168,74.4254004068282,108.69818564989347,352.31467614596306,333.9778626894357,5362.87802634265,59.49404115040826,54.83105514301928,32.54652412425651,3.414651333802709,2.0268629104738927,40.64217068345051,1.1446162830181925,1.0549042781125246
gates_seed43,gates,43,damped_velocity_005,pointwise,5.261592064558751,141,124,17,39,0,1.2710470834154928,0.8107537144583905,33.784720857090086,-32.97396714263169,119.4861007050346,151.9035877248831,5362.87802634265,1.063761455027494,0.533729141359564,-21.707168103462955,0.015117884659616332,-0.6148558102694557,4167.075679654377,1.5677351342936405,0.786591696052889
gates_seed43,gates,43,damped_velocity_005,aggregate_selected,5.261592064558751,150,129,21,39,0,1.3394830027221656,0.8107537144583905,33.78472085709008,-32.973967142631686,120.04161163744232,151.9035877248831,5362.87802634265,1.1158488997696578,0.533729141359564,-21.70716810346295,0.015117884659616332,-0.6148558102694556,4167.0756796543765,1.6521453788429241,0.7902486928409689
gates_seed43,gates,43,damped_velocity_005,aggregate_population,5.261592064558751,787,652,135,65,0,22.160609064026858,22.731977382845322,61.06916112321038,-38.337183740365056,259.5703256560112,247.18860021513825,5362.87802634265,8.537420064493283,9.196207819883586,-15.509284694762886,0.4238764572154174,-0.7148621235100152,268.648697360117,0.9748649970393843,1.0500901960288487
gates_seed43,gates,43,damped_velocity_005,aggregate_joint,5.261592064558751,787,652,135,65,0,22.160609064026858,22.731977382845322,61.06916112321038,-38.337183740365056,259.5703256560112,247.18860021513825,5362.87802634265,8.537420064493283,9.196207819883586,-15.509284694762886,0.4238764572154174,-0.7148621235100152,268.648697360117,0.9748649970393843,1.0500901960288487
gates_seed43,gates,43,transformer,net_stop,5.261592064558751,13709,10393,3316,618,0,2130.44137339495,1428.9929792968346,252.14283894782722,1176.8501403490075,3128.090916185629,2241.4808577481253,5362.87802634265,68.10676001683463,63.752183042618256,52.50324294677736,26.64600933076549,21.944376407001563,17.644792003939674,1.4908690275324359,1.3955465670709428
gates_seed43,gates,43,transformer,strict_stop,5.261592064558751,1182,867,315,44,0,180.46032914258467,81.73800611807911,94.03692991601875,-12.298923797939636,240.1246386205188,179.658275495071,5362.87802634265,75.15277490027808,45.49637688152118,-6.8457318562411915,1.524144418660635,-0.22933439353882154,115.04676267753895,2.2077897139048246,1.3365631945359886
gates_seed43,gates,43,transformer,pointwise,5.261592064558751,3,3,0,1,0,0.03786977720871583,0.0,2.116656987299681,-2.116656987299681,2.209687107809237,3.9999999701976776,5362.87802634265,1.7138072207092383,0.0,-52.91642507675011,0.0,-0.03946867664904154,,,0.5524217810681722
gates_seed43,gates,43,transformer,aggregate_selected,5.261592064558751,3,3,0,1,0,0.03786977720871583,0.0,2.116656987299681,-2.116656987299681,2.209687107809237,3.9999999701976776,5362.87802634265,1.7138072207092383,0.0,-52.91642507675011,0.0,-0.03946867664904154,,,0.5524217810681722
gates_seed43,gates,43,transformer,aggregate_population,5.261592064558751,1346,1088,258,53,0,62.25924023320746,36.42635727131314,67.44308265965036,-31.01672538833722,323.00680903645105,221.470384096136,5362.87802634265,19.274900247128087,16.4475071554042,-14.004908834615767,0.6792315076417096,-0.5783597023087594,185.14912747743742,1.7091810682436397,1.4584650239114592
gates_seed43,gates,43,transformer,aggregate_joint,5.261592064558751,1346,1088,258,53,0,62.2751149547595,36.42635727131314,67.44308265965036,-31.01672538833722,323.6162529727249,221.470384096136,5362.87802634265,19.243506586181315,16.4475071554042,-14.004908834615767,0.6792315076417096,-0.5783597023087594,185.14912747743742,1.709616871402155,1.4612168317378695
gates_seed43,gates,43,eqmotion,net_stop,5.261592064558751,15794,11876,3918,775,0,3065.0025172825976,2559.8535168680323,324.72159544745375,2235.1319214205787,3345.5207756182917,2799.444933724041,5362.87802634265,91.61510936114719,91.4414670576397,79.84196775920257,47.73283122036227,41.67784369589482,12.685163166865461,1.1973351197972502,1.195065755827466
gates_seed43,gates,43,eqmotion,strict_stop,5.261592064558751,632,521,111,43,0,70.16863584924303,49.379248564809934,100.79411567611805,-51.41486711130812,172.19090263540664,175.4991610679025,5362.87802634265,40.75048958760418,28.136458467573288,-29.296360619875077,0.9207602396000298,-0.9587178164179093,204.12241701861146,1.4210146547116278,0.9811494344909384
gates_seed43,gates,43,eqmotion,pointwise,5.261592064558751,8,7,1,5,0,0.16558580073858783,0.0,9.066548139655408,-9.066548139655408,12.062185210607305,18.306573960307674,5362.87802634265,1.3727678513257628,0.0,-49.52618747403804,0.0,-0.16906124090684513,,,0.6588991056852332
