view,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99
neural_fold0_seed17_easy_supported_original,easy,eu-locality-007,2133,1.8168680267232784,1.8525004364762494,1.923476456542672,4.334250953371919,4.731304854295366
neural_fold0_seed17_easy_supported_original,easy,eu-locality-008,52276,2.2417421136007576,2.3343046202023725,3.9653139440554375,4.443960736019517,4.724224401583515
neural_fold0_seed17_easy_supported_original,easy,eu-locality-020,695,1.61973635657005,1.6834998531827923,3.7875558166632572,4.258957491577554,4.645577515453056
neural_fold0_seed17_easy_supported_original,easy,eu-locality-048,2050,2.2243518408259115,2.2919612794697164,2.9498508220630826,4.425039618829188,4.720400018653052
neural_fold0_seed17_easy_supported_original,easy,eu-locality-067,1508,2.0852020570627907,2.126958008841005,1.963177063423427,4.399328404711715,4.673961072087965
neural_fold0_seed17_easy_supported_original,easy,eu-locality-110,2579,2.2875010298957004,2.356118809479549,2.912322558088909,4.456414040947759,4.728501346295087
neural_fold0_seed17_easy_supported_original,easy,eu-locality-119,1658,2.2945303769455374,2.3455260977767742,2.174169832498285,4.418071094712775,4.6783721837605805
neural_fold0_seed17_easy_supported_original,easy,eu-locality-124,1006,2.4995377239796603,2.5758364727079335,2.962095984612778,4.525208714091009,4.757939166712274
neural_fold0_seed17_easy_supported_original,hard,eu-locality-007,1023,41.19900925007597,41.40975627894383,0.5089308602741704,81.67666598213943,114.47062363973248
neural_fold0_seed17_easy_supported_original,hard,eu-locality-008,36762,52.65007399738235,52.67518424564873,0.0476699770982858,124.45311226965713,215.62617092739976
neural_fold0_seed17_easy_supported_original,hard,eu-locality-020,47,37.60165778915696,37.60165778915696,0.0,59.47714101421315,69.16719818649797
neural_fold0_seed17_easy_supported_original,hard,eu-locality-048,2992,57.462386704103444,57.46856971561877,0.010758944490740774,127.3940467841187,211.57685641932093
