model,dataset,subset,horizon,ADE,FDE,baseline_ADE,baseline_FDE,improvement,ci_low,ci_high,episodes,alpha_mean,failure_prob,intervention_rate,false_intervention_rate,residual_mag
no_interaction_ablation,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,all,10,0.100967,0.254042,0.11102,0.273352,0.070641,-0.026383,0.113818,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,all,25,0.480699,1.363381,0.593701,1.598133,0.146892,-0.162881,0.303781,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,all,50,1.402711,3.495095,1.863436,4.548539,0.231601,-0.137777,0.573385,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,all,100,3.749551,8.607503,4.693825,10.327657,0.166558,0.07988,0.489067,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.469517,0.436376,0.8,0.0,2.407671
no_interaction_ablation,tgsim_i90,hard,10,0.074605,0.196073,0.089575,0.222759,0.1198,,,1,0.469517,0.436376,0.8,0.0,2.407671
no_interaction_ablation,tgsim_i90,hard,25,0.255566,0.926142,0.507399,1.470148,0.370035,,,1,0.469517,0.436376,0.8,0.0,2.407671
no_interaction_ablation,tgsim_i90,hard,50,0.593103,1.453507,1.74692,4.008431,0.637388,,,1,0.469517,0.436376,0.8,0.0,2.407671
no_interaction_ablation,tgsim_i90,hard,100,1.716831,4.098118,3.376514,6.388728,0.358539,,,1,0.469517,0.436376,0.8,0.0,2.407671
no_interaction_ablation,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.404051,0.344514,0.8,0.16,1.66549
no_interaction_ablation,tgsim_i90,extreme,10,0.10624,0.265636,0.115309,0.283471,0.062915,-0.034592,0.108016,5,0.404051,0.344514,0.8,0.16,1.66549
no_interaction_ablation,tgsim_i90,extreme,25,0.525726,1.450828,0.610961,1.62373,0.106484,-0.229385,0.284795,5,0.404051,0.344514,0.8,0.16,1.66549
no_interaction_ablation,tgsim_i90,extreme,50,1.564632,3.903412,1.886739,4.656561,0.161739,-0.199122,0.539538,5,0.404051,0.344514,0.8,0.16,1.66549
no_interaction_ablation,tgsim_i90,extreme,100,4.156095,9.50938,4.957287,11.115443,0.144489,0.043781,0.515848,5,0.404051,0.344514,0.8,0.16,1.66549
no_interaction_ablation,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.428319,0.386893,0.8,0.0,1.71511
no_interaction_ablation,tgsim_i90,baseline_failure,10,0.082192,0.207741,0.090014,0.222019,0.064312,-0.036694,0.124188,5,0.428319,0.386893,0.8,0.0,1.71511
no_interaction_ablation,tgsim_i90,baseline_failure,25,0.444519,1.305535,0.522242,1.470105,0.111944,-0.217529,0.33061,5,0.428319,0.386893,0.8,0.0,1.71511
no_interaction_ablation,tgsim_i90,baseline_failure,50,1.455036,3.793017,1.803892,4.643147,0.183093,-0.199122,0.603084,5,0.428319,0.386893,0.8,0.0,1.71511
no_interaction_ablation,tgsim_i90,baseline_failure,100,4.068948,10.088638,5.039774,11.775393,0.143244,0.029892,0.423719,5,0.428319,0.386893,0.8,0.0,1.71511
no_interaction_ablation,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,traffic,10,0.100967,0.254042,0.11102,0.273352,0.070641,-0.026383,0.113818,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,traffic,25,0.480699,1.363381,0.593701,1.598133,0.146892,-0.162881,0.303781,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,traffic,50,1.402711,3.495095,1.863436,4.548539,0.231601,-0.137777,0.573385,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,traffic,100,3.749551,8.607503,4.693825,10.327657,0.166558,0.07988,0.489067,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t50,10,0.100967,0.254042,0.11102,0.273352,0.070641,-0.026383,0.113818,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t50,25,0.480699,1.363381,0.593701,1.598133,0.146892,-0.162881,0.303781,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t50,50,1.402711,3.495095,1.863436,4.548539,0.231601,-0.137777,0.573385,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t50,100,3.749551,8.607503,4.693825,10.327657,0.166558,0.07988,0.489067,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t100,10,0.100967,0.254042,0.11102,0.273352,0.070641,-0.026383,0.113818,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t100,25,0.480699,1.363381,0.593701,1.598133,0.146892,-0.162881,0.303781,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t100,50,1.402711,3.495095,1.863436,4.548539,0.231601,-0.137777,0.573385,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,tgsim_i90,verified_t100,100,3.749551,8.607503,4.693825,10.327657,0.166558,0.07988,0.489067,6,0.414962,0.359824,0.8,0.133333,1.789187
no_interaction_ablation,trajnet,all,1,0.089011,0.089011,0.059189,0.059189,-0.298216,-0.415299,-0.151704,7,0.082165,0.221421,0.071429,0.0,1.568011
no_interaction_ablation,trajnet,all,10,0.836191,1.451655,0.82033,1.434586,-0.011899,-0.564999,0.004144,7,0.082165,0.221421,0.071429,0.0,1.568011
no_interaction_ablation,trajnet,easy,1,0.055556,0.055556,0.019507,0.019507,-0.360497,-0.593153,-0.12784,2,0.081878,0.23259,0.0,0.0,1.788966
no_interaction_ablation,trajnet,easy,10,0.230792,0.335025,0.121791,0.18701,-0.791484,-0.971031,-0.692316,2,0.081878,0.23259,0.0,0.0,1.788966
no_interaction_ablation,trajnet,medium,1,0.005045,0.005045,0.0,0.0,-0.050451,,,1,0.069079,0.117108,0.0,0.0,0.256008
no_interaction_ablation,trajnet,medium,10,0.028926,0.084402,0.013868,0.069338,-0.150636,,,1,0.069079,0.117108,0.0,0.0,0.256008
no_interaction_ablation,trajnet,hard,1,0.126729,0.126729,0.093828,0.093828,-0.329018,-0.428654,-0.156325,4,0.085581,0.241914,0.125,0.0,1.785534
no_interaction_ablation,trajnet,hard,10,1.340707,2.351784,1.371215,2.399685,0.019962,-0.046424,0.068644,4,0.085581,0.241914,0.125,0.0,1.785534
no_interaction_ablation,trajnet,baseline_failure,1,0.126729,0.126729,0.093828,0.093828,-0.329018,-0.428654,-0.156325,4,0.085581,0.241914,0.125,0.0,1.785534
no_interaction_ablation,trajnet,baseline_failure,10,1.340707,2.351784,1.371215,2.399685,0.019962,-0.046424,0.068644,4,0.085581,0.241914,0.125,0.0,1.785534
no_interaction_ablation,trajnet,pedestrian_drone,1,0.089011,0.089011,0.059189,0.059189,-0.298216,-0.415299,-0.151704,7,0.082165,0.221421,0.071429,0.0,1.568011
no_interaction_ablation,trajnet,pedestrian_drone,10,0.836191,1.451655,0.82033,1.434586,-0.011899,-0.564999,0.004144,7,0.082165,0.221421,0.071429,0.0,1.568011
scalar_interaction_ablation,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.127172,0.122073,0.5,0.333333,0.650888
scalar_interaction_ablation,eth_ucy,all,10,0.347392,0.610945,0.395439,0.713643,0.143907,-0.182041,0.25439,6,0.127172,0.122073,0.5,0.333333,0.650888
scalar_interaction_ablation,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.074364,0.080802,0.5,0.5,0.140985
scalar_interaction_ablation,eth_ucy,easy,10,0.021694,0.039443,0.0,0.0,-0.394431,,,1,0.074364,0.080802,0.5,0.5,0.140985
scalar_interaction_ablation,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.147615,0.142077,0.5,0.5,0.16408
scalar_interaction_ablation,eth_ucy,medium,10,0.114929,0.2133,0.144023,0.263202,0.189597,-0.017132,0.358961,3,0.147615,0.142077,0.5,0.5,0.16408
scalar_interaction_ablation,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.122912,0.112703,0.5,0.0,1.636051
scalar_interaction_ablation,eth_ucy,hard,10,0.858934,1.493165,0.970284,1.746128,0.144871,-0.188958,0.413026,2,0.122912,0.112703,0.5,0.0,1.636051
scalar_interaction_ablation,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.122912,0.112703,0.5,0.0,1.636051
scalar_interaction_ablation,eth_ucy,baseline_failure,10,0.858934,1.493165,0.970284,1.746128,0.144871,-0.188958,0.413026,2,0.122912,0.112703,0.5,0.0,1.636051
scalar_interaction_ablation,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.127172,0.122073,0.5,0.333333,0.650888
scalar_interaction_ablation,eth_ucy,pedestrian_drone,10,0.347392,0.610945,0.395439,0.713643,0.143907,-0.182041,0.25439,6,0.127172,0.122073,0.5,0.333333,0.650888
scalar_interaction_ablation,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,all,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,all,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,all,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,all,100,2.703849,6.122798,2.659638,6.062032,-0.010024,-2.259163,0.467434,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.026831,0.142705,0.2,0.2,0.407871
scalar_interaction_ablation,tgsim,medium,10,0.003985,0.010922,0.003985,0.010922,0.0,0.0,0.0,2,0.026831,0.142705,0.2,0.2,0.407871
scalar_interaction_ablation,tgsim,medium,25,0.012411,0.019863,0.012411,0.019863,0.0,0.0,0.0,2,0.026831,0.142705,0.2,0.2,0.407871
scalar_interaction_ablation,tgsim,medium,50,0.027277,0.069851,0.027277,0.069851,0.0,0.0,0.0,2,0.026831,0.142705,0.2,0.2,0.407871
scalar_interaction_ablation,tgsim,medium,100,0.102355,0.201452,0.064928,0.129012,-0.561498,-3.015885,0.625334,2,0.026831,0.142705,0.2,0.2,0.407871
scalar_interaction_ablation,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.040353,0.208655,0.2,0.1,0.61936
scalar_interaction_ablation,tgsim,hard,10,0.08201,0.213094,0.08201,0.213094,0.0,0.0,0.0,2,0.040353,0.208655,0.2,0.1,0.61936
scalar_interaction_ablation,tgsim,hard,25,0.502315,1.485838,0.502315,1.485838,0.0,0.0,0.0,2,0.040353,0.208655,0.2,0.1,0.61936
scalar_interaction_ablation,tgsim,hard,50,1.936726,5.18891,1.936726,5.18891,0.0,0.0,0.0,2,0.040353,0.208655,0.2,0.1,0.61936
scalar_interaction_ablation,tgsim,hard,100,5.305343,12.044144,5.254347,11.995052,-0.004093,-0.006269,0.011002,2,0.040353,0.208655,0.2,0.1,0.61936
scalar_interaction_ablation,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.056448,0.325744,0.2,0.0,1.110763
scalar_interaction_ablation,tgsim,baseline_failure,10,0.159947,0.418199,0.159947,0.418199,0.0,,,1,0.056448,0.325744,0.2,0.0,1.110763
scalar_interaction_ablation,tgsim,baseline_failure,25,0.998028,2.956981,0.998028,2.956981,0.0,,,1,0.056448,0.325744,0.2,0.0,1.110763
scalar_interaction_ablation,tgsim,baseline_failure,50,3.847094,10.292379,3.847094,10.292379,0.0,,,1,0.056448,0.325744,0.2,0.0,1.110763
scalar_interaction_ablation,tgsim,baseline_failure,100,10.19557,21.098898,10.089779,20.967461,-0.006269,,,1,0.056448,0.325744,0.2,0.0,1.110763
scalar_interaction_ablation,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,traffic,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,traffic,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,traffic,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,traffic,100,2.703849,6.122798,2.659638,6.062032,-0.010024,-2.259163,0.467434,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t50,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t50,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t50,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t50,100,2.703849,6.122798,2.659638,6.062032,-0.010024,-2.259163,0.467434,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t100,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t100,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t100,50,0.982001,2.62938,0.982001,2.62938,0.0,0.0,0.0,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim,verified_t100,100,2.703849,6.122798,2.659638,6.062032,-0.010024,-2.259163,0.467434,4,0.033592,0.17568,0.2,0.15,0.513615
scalar_interaction_ablation,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,all,10,0.110785,0.273028,0.11102,0.273352,0.001187,-0.028765,0.009403,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,all,25,0.598613,1.614933,0.593701,1.598133,-0.010512,-0.146878,0.034222,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,all,50,1.643621,4.128175,1.863436,4.548539,0.092417,-0.221624,0.328492,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,all,100,3.904449,8.637013,4.693825,10.327657,0.163701,0.074256,0.509228,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.328218,0.436376,0.6,0.0,2.067463
scalar_interaction_ablation,tgsim_i90,hard,10,0.090809,0.225566,0.089575,0.222759,-0.012598,,,1,0.328218,0.436376,0.6,0.0,2.067463
scalar_interaction_ablation,tgsim_i90,hard,25,0.54684,1.544828,0.507399,1.470148,-0.050798,,,1,0.328218,0.436376,0.6,0.0,2.067463
scalar_interaction_ablation,tgsim_i90,hard,50,0.96456,2.537721,1.74692,4.008431,0.366904,,,1,0.328218,0.436376,0.6,0.0,2.067463
scalar_interaction_ablation,tgsim_i90,hard,100,1.784451,4.291121,3.376514,6.388728,0.328329,,,1,0.328218,0.436376,0.6,0.0,2.067463
scalar_interaction_ablation,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.283958,0.344514,0.52,0.08,1.770169
scalar_interaction_ablation,tgsim_i90,extreme,10,0.11478,0.28252,0.115309,0.283471,0.003353,-0.030762,0.011952,5,0.283958,0.344514,0.52,0.08,1.770169
scalar_interaction_ablation,tgsim_i90,extreme,25,0.608967,1.628954,0.610961,1.62373,-0.003217,-0.171598,0.05067,5,0.283958,0.344514,0.52,0.08,1.770169
scalar_interaction_ablation,tgsim_i90,extreme,50,1.779433,4.446266,1.886739,4.656561,0.045161,-0.291228,0.303436,5,0.283958,0.344514,0.52,0.08,1.770169
scalar_interaction_ablation,tgsim_i90,extreme,100,4.328449,9.506192,4.957287,11.115443,0.144776,0.032762,0.545408,5,0.283958,0.344514,0.52,0.08,1.770169
scalar_interaction_ablation,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.298276,0.386893,0.56,0.0,1.722183
scalar_interaction_ablation,tgsim_i90,baseline_failure,10,0.090827,0.223798,0.090014,0.222019,-0.00801,-0.033306,0.001703,5,0.298276,0.386893,0.56,0.0,1.722183
scalar_interaction_ablation,tgsim_i90,baseline_failure,25,0.548134,1.529422,0.522242,1.470105,-0.040349,-0.187526,0.01163,5,0.298276,0.386893,0.56,0.0,1.722183
scalar_interaction_ablation,tgsim_i90,baseline_failure,50,1.694291,4.440295,1.803892,4.643147,0.043688,-0.285251,0.297406,5,0.298276,0.386893,0.56,0.0,1.722183
scalar_interaction_ablation,tgsim_i90,baseline_failure,100,4.249573,10.107469,5.039774,11.775393,0.141645,0.009393,0.462183,5,0.298276,0.386893,0.56,0.0,1.722183
scalar_interaction_ablation,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,traffic,10,0.110785,0.273028,0.11102,0.273352,0.001187,-0.028765,0.009403,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,traffic,25,0.598613,1.614933,0.593701,1.598133,-0.010512,-0.146878,0.034222,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,traffic,50,1.643621,4.128175,1.863436,4.548539,0.092417,-0.221624,0.328492,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,traffic,100,3.904449,8.637013,4.693825,10.327657,0.163701,0.074256,0.509228,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t50,10,0.110785,0.273028,0.11102,0.273352,0.001187,-0.028765,0.009403,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t50,25,0.598613,1.614933,0.593701,1.598133,-0.010512,-0.146878,0.034222,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t50,50,1.643621,4.128175,1.863436,4.548539,0.092417,-0.221624,0.328492,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t50,100,3.904449,8.637013,4.693825,10.327657,0.163701,0.074256,0.509228,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t100,10,0.110785,0.273028,0.11102,0.273352,0.001187,-0.028765,0.009403,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t100,25,0.598613,1.614933,0.593701,1.598133,-0.010512,-0.146878,0.034222,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t100,50,1.643621,4.128175,1.863436,4.548539,0.092417,-0.221624,0.328492,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,tgsim_i90,verified_t100,100,3.904449,8.637013,4.693825,10.327657,0.163701,0.074256,0.509228,6,0.291334,0.359824,0.533333,0.066667,1.819718
scalar_interaction_ablation,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.775875
scalar_interaction_ablation,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.775875
scalar_interaction_ablation,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.149379
scalar_interaction_ablation,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.23259,0.0,0.0,2.149379
scalar_interaction_ablation,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.117108,0.0,0.0,0.415961
scalar_interaction_ablation,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.117108,0.0,0.0,0.415961
scalar_interaction_ablation,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.929101
scalar_interaction_ablation,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.929101
scalar_interaction_ablation,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.929101
scalar_interaction_ablation,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.241914,0.0,0.0,1.929101
scalar_interaction_ablation,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.775875
scalar_interaction_ablation,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.221421,0.0,0.0,1.775875
graph_interaction_ablation,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.024863,0.122073,0.083333,0.083333,0.735439
graph_interaction_ablation,eth_ucy,all,10,0.382512,0.688839,0.395439,0.713643,0.034757,-0.066928,0.066912,6,0.024863,0.122073,0.083333,0.083333,0.735439
graph_interaction_ablation,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.013447,0.080802,0.0,0.0,0.180569
graph_interaction_ablation,eth_ucy,easy,10,0.005177,0.009412,0.0,0.0,-0.094123,,,1,0.013447,0.080802,0.0,0.0,0.180569
graph_interaction_ablation,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.030379,0.142077,0.166667,0.166667,0.292917
graph_interaction_ablation,eth_ucy,medium,10,0.135734,0.249351,0.144023,0.263202,0.052626,-0.080515,0.134776,3,0.030379,0.142077,0.166667,0.166667,0.292917
graph_interaction_ablation,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.022297,0.112703,0.0,0.0,1.676659
graph_interaction_ablation,eth_ucy,hard,10,0.941348,1.687786,0.970284,1.746128,0.033412,-0.044629,0.096101,2,0.022297,0.112703,0.0,0.0,1.676659
graph_interaction_ablation,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.022297,0.112703,0.0,0.0,1.676659
graph_interaction_ablation,eth_ucy,baseline_failure,10,0.941348,1.687786,0.970284,1.746128,0.033412,-0.044629,0.096101,2,0.022297,0.112703,0.0,0.0,1.676659
graph_interaction_ablation,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.024863,0.122073,0.083333,0.083333,0.735439
graph_interaction_ablation,eth_ucy,pedestrian_drone,10,0.382512,0.688839,0.395439,0.713643,0.034757,-0.066928,0.066912,6,0.024863,0.122073,0.083333,0.083333,0.735439
graph_interaction_ablation,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,all,10,0.042997,0.112008,0.042997,0.112008,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,all,25,0.257363,0.75285,0.257363,0.75285,0.0,0.0,0.0,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,all,50,1.183333,3.025627,0.982001,2.62938,-0.1507,-0.321734,0.106923,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,all,100,2.689689,6.123932,2.659638,6.062032,-0.010211,-0.518199,-0.004677,4,0.056407,0.17568,0.2,0.15,0.703921
graph_interaction_ablation,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.042365,0.142705,0.2,0.2,0.551265
graph_interaction_ablation,tgsim,medium,10,0.003985,0.010922,0.003985,0.010922,0.0,0.0,0.0,2,0.042365,0.142705,0.2,0.2,0.551265
graph_interaction_ablation,tgsim,medium,25,0.012411,0.019863,0.012411,0.019863,0.0,0.0,0.0,2,0.042365,0.142705,0.2,0.2,0.551265
graph_interaction_ablation,tgsim,medium,50,0.042828,0.105216,0.027277,0.069851,-0.353655,-0.458714,-0.184753,2,0.042365,0.142705,0.2,0.2,0.551265
graph_interaction_ablation,tgsim,medium,100,0.097963,0.195507,0.064928,0.129012,-0.515417,-0.689417,-0.255579,2,0.042365,0.142705,0.2,0.2,0.551265
graph_interaction_ablation,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.070449,0.208655,0.2,0.1,0.856577
graph_interaction_ablation,tgsim,hard,10,0.08201,0.213094,0.08201,0.213094,0.0,0.0,0.0,2,0.070449,0.208655,0.2,0.1,0.856577
graph_interaction_ablation,tgsim,hard,25,0.502315,1.485838,0.502315,1.485838,0.0,0.0,0.0,2,0.070449,0.208655,0.2,0.1,0.856577
graph_interaction_ablation,tgsim,hard,50,2.323838,5.946038,1.936726,5.18891,-0.145913,-0.149107,0.204148,2,0.070449,0.208655,0.2,0.1,0.856577
