trial,objective,arm,site,seed,mode,ade,fde,cv_ade,gain_percent,native_pixel_ade,native_pixel_fde,native_pixel_cv_ade,native_pixel_cv_fde,hard_rows,hard_gain_percent,easy_rows,easy_absolute_harm,easy_native_pixel_harm,easy_nonzero_predictions,intervention_rate,oracle_binary_gain_percent,training_ade,training_cv_ade,training_gain_percent
log_ade_mask_only_deathCircle_seed29,log_ade,mask_only,deathCircle,29,fixed_probability_gate,1271.9784854927505,2735.085568048814,1271.9512415452677,-0.0021419018742891674,1.2719785459084865,2.7350856979584073,1.27195130195971,2.7350816691361715,419,-0.0005395742691094441,2067,0.025841899746958986,2.5841900974383362e-05,3,0.0022920759659463,0.0,993.2713495202165,977.7138587465373,-1.5912110311727012
ade_past_rgb_deathCircle_seed29,ade,past_rgb,deathCircle,29,uncontrolled,1284.2589388318968,2744.7551692769694,1271.9512415452677,-0.9676233557252292,1.284258999830923,2.744755299645844,1.27195130195971,2.7350816691361715,419,-0.03890362538672143,2067,15.498696517830343,0.015498697253978925,2067,1.0,0.0256423004350137,993.1205540472217,977.7138587465373,-1.5757877586430435
ade_past_rgb_deathCircle_seed29,ade,past_rgb,deathCircle,29,fixed_probability_gate,1272.0286589733078,2735.0967965925265,1271.9512415452677,-0.006086509098096767,1.272028719391427,2.7350969265026537,1.27195130195971,2.7350816691361715,419,-0.000893295942350214,2067,0.09281463844067037,9.281464284912915e-05,10,0.007203667321545514,0.0001680011644467072,993.1205540472217,977.7138587465373,-1.5757877586430435
log_ade_past_rgb_deathCircle_seed29,log_ade,past_rgb,deathCircle,29,uncontrolled,1280.2847718269475,2743.0889130202254,1271.9512415452677,-0.6551768660216469,1.280284832637211,2.7430890433099577,1.27195130195971,2.7350816691361715,419,-0.026460453049836907,2067,10.441069178721515,0.010441069674645689,2067,1.0,0.005529913350299509,988.2192211423264,977.7138587465373,-1.0744823039797513
log_ade_past_rgb_deathCircle_seed29,log_ade,past_rgb,deathCircle,29,fixed_probability_gate,1271.999254321262,2735.140065024289,1271.9512415452677,-0.0037747340012763675,1.2719993147379847,2.735140194936471,1.27195130195971,2.7350816691361715,419,-0.0005376424409453406,2067,0.05236824608347324,5.236824857083146e-05,10,0.007203667321545514,0.00011767946278551378,988.2192211423264,977.7138587465373,-1.0744823039797513
ade_mask_only_deathCircle_seed43,ade,mask_only,deathCircle,43,uncontrolled,1284.4585022622978,2743.074095634867,1271.9512415452677,-0.9833129060698274,1.2844585632708028,2.7430742259238947,1.27195130195971,2.7350816691361715,419,-0.03528999114954523,2067,15.951576133983554,0.01595157689164277,2067,1.0,0.01499233692101587,993.1998707240202,977.7138587465373,-1.5839002218232423
ade_mask_only_deathCircle_seed43,ade,mask_only,deathCircle,43,fixed_probability_gate,1271.9934344697456,2735.141901048951,1271.9512415452677,-0.003317180965724115,1.2719934948861917,2.7351420309612196,1.27195130195971,2.7350816691361715,419,0.0,2067,0.06234019901076216,6.234020197176274e-05,4,0.0013097576948264572,0.0,993.1998707240202,977.7138587465373,-1.5839002218232423
log_ade_mask_only_deathCircle_seed43,log_ade,mask_only,deathCircle,43,uncontrolled,1283.810979762912,2742.518002889031,1271.9512415452677,-0.9324050977957363,1.2838110407406615,2.7425181331516457,1.27195130195971,2.7350816691361715,419,-0.05075123083397859,2067,14.448414041762929,0.014448414728025773,2067,1.0,0.015464320104419116,992.9557401987557,977.7138587465373,-1.5589306948925685
log_ade_mask_only_deathCircle_seed43,log_ade,mask_only,deathCircle,43,fixed_probability_gate,1271.986064476485,2735.1259634405474,1271.9512415452677,-0.0027377567692645254,1.2719861248925808,2.7351260933520596,1.27195130195971,2.7350816691361715,419,0.0,2067,0.051451007226165094,5.1451009669956804e-05,4,0.0013097576948264572,0.0,992.9557401987557,977.7138587465373,-1.5589306948925685
ade_past_rgb_deathCircle_seed43,ade,past_rgb,deathCircle,43,uncontrolled,1282.7905255938024,2749.847792361704,1271.9512415452677,-0.8521776381432836,1.2827905865230829,2.749847922972465,1.27195130195971,2.7350816691361715,419,-0.037718005533915466,2067,13.628412153513848,0.01362841280082869,2067,1.0,0.009959178271079505,991.2417519911403,977.7138587465373,-1.3836249863478756
