group,action,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-008,20812,50.16902948541356,47.84140665952409,-4.8652892722294006,115.43116777398272,202.30295341691394,111.49432109387288
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-020,16,39.62096882427669,39.77805926715513,0.39491731314340583,61.18542210206961,66.34354115884221,61.18542210206961
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-048,1753,57.90156968231112,54.5755250361214,-6.0943887282593145,126.85742724189876,199.25441943293018,124.27260148937621
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-067,1507,53.899217054204826,52.643010600789026,-2.3862739594094684,129.2152208893187,198.81979664218977,125.51281714811192
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-110,1674,79.33375306971969,77.47131199240968,-2.4040396753478133,231.96938848407854,408.46424806692266,229.89228605394132
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-119,1051,69.62213498956771,66.24584577446082,-5.09660519182098,177.76947700830874,270.4164104475832,167.60406114000386
fold0_seed17_all,original_neural,ADE_vs_floor,hard_complete,eu-locality-124,726,95.64060473249857,94.15404624969115,-1.5788577783106161,282.55754487729996,394.2057984898042,282.2339580206123
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-007,3935,29.089388225538904,28.021083104029973,-3.8125047398874123,100.99534506507338,177.79198148897547,99.74000009835866
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-008,121088,35.197113802677436,33.623565608115655,-4.679896870253342,135.31188919855134,276.56403987496583,128.79015975416985
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-020,622,14.366417949504571,14.627580582394309,1.7854123682222056,53.963574416924075,99.18086841907973,52.375808020598235
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-048,5582,57.49674172130344,53.81633147703995,-6.838835244341546,213.72773939501187,352.3264826278228,199.98144871686628
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-067,4600,61.81025195330428,58.9192547164766,-4.9067104645830195,203.09808019544076,394.0447029702928,196.65546131977956
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-110,7204,56.02332597108401,54.21226435414351,-3.3406861685571387,243.7060242439773,575.6990630517156,235.26017178763956
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-119,4147,64.662805393251,61.43987867856576,-5.245659307933503,270.12766901222096,484.5542592170748,247.02998619753183
fold0_seed17_all,original_neural,FDE_vs_floor,all,eu-locality-124,2645,81.63123991781978,80.00543159398303,-2.032122433996131,368.26944635777176,720.9688355333298,363.62977622543167
fold0_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-007,1517,3.0637292542461623,3.187190938170758,3.8736833255259895,8.555561812275544,14.706956256178628,8.559307859735082
fold0_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-008,42774,3.458598017727673,3.6971317393370344,6.451858857811088,7.97884816301843,11.580586220362147,7.782362874862541
fold0_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-020,338,2.94822570573216,3.205534792879923,8.027025247683895,8.407064536459256,12.902189983075171,9.956494931948926
fold0_seed17_all,original_neural,FDE_vs_floor,easy,eu-locality-048,1589,3.431965485394886,3.6598484481578804,6.226568285298672,8.21417000557081,13.035047965430794,8.152673441994192
