family,seed,head,recording,subset,rows,target_benefit_mean,target_harm_mean,predicted_benefit_mean,predicted_harm_mean,benefit_mse,harm_mse,actual_net_gain_mean,predicted_net_gain_mean,positive_harm_fraction
transformer,43,ridge,ucy_zara03,all,180,0.0177386597600869,0.14832810542922945,0.017505276870603364,0.22126711159944534,0.009446235777403271,0.13089822090829853,-0.13058944566914255,-0.203761834728842,0.8666666666666667
transformer,43,ridge,ucy_zara03,ridge_harm_clipped_to_zero,24,0.04684290802106261,0.3623034968234909,0.015032788234141966,0.0,0.041174153339718286,0.5295965155863719,-0.3154605888024283,0.015032788234141966,0.875
transformer,43,ridge,ucy_zara03,ridge_benefit_clipped_to_zero,26,0.03880653745279862,0.0942732364906428,0.0,0.21299079748300406,0.03739361561125274,0.1144771362296945,-0.055466699037844173,-0.21299079748300406,0.9230769230769231
transformer,43,ridge,ucy_zara03,eligible_conservative,7,0.0164135747722217,0.046279550929154666,0.03216624233339514,0.0,0.0020838537852436003,0.003916080195369547,-0.029865976156932966,0.03216624233339514,0.8571428571428571
transformer,43,ridge,ucy_zara03,eligible_moderate,19,0.009208652337915018,0.11957101156248857,0.022043897280175435,0.0014488069634688528,0.0009282028501745808,0.0807767994314204,-0.11036235922457356,0.02059509031670658,0.8421052631578947
transformer,43,neural_cost,all_fit,all,11966,0.01757357009220939,0.8736769648026534,0.031620143528077176,0.9107653589936895,0.02097964531818864,0.9508557893150298,-0.856103394710444,-0.8791452154656124,0.8001838542537189
transformer,43,neural_cost,all_fit,eligible_conservative,330,0.03473121833845984,0.05848249507402987,0.08826279093821844,0.016518561433457018,0.009604845714369791,0.01716291632631226,-0.023751276735570034,0.07174422950476142,0.603030303030303
transformer,43,neural_cost,all_fit,eligible_moderate,519,0.03431723391657001,0.07484264468597221,0.09089975263600404,0.02857655970426317,0.01050356243525135,0.03956696282343602,-0.0405254107694022,0.06232319293174088,0.6011560693641619
transformer,43,neural_cost,eth_eth,all,2614,0.02086470418446635,0.12781773966639307,0.03153695431660573,0.3242869169076798,0.02938249018723061,0.15739337428261652,-0.10695303548192671,-0.2927499625910741,0.5619739862280031
transformer,43,neural_cost,eth_eth,eligible_conservative,81,0.03481205945107281,0.008578086861144796,0.08942402186401097,0.013537916630557896,0.00837265174941393,0.0006901302071337447,0.026233972589928014,0.07588610523345307,0.4567901234567901
transformer,43,neural_cost,eth_eth,eligible_moderate,145,0.03483851050811514,0.009405978240779248,0.08989709620203437,0.028883011072045113,0.008143091033265323,0.0017744871896886005,0.025432532267335897,0.061014085129989265,0.46206896551724136
transformer,43,neural_cost,eth_hotel,all,1197,0.0450485917881892,3.5922233675353903,0.04886037950553407,3.71455413549264,0.04558095215967823,4.331007544947322,-3.547174775747201,-3.6656937559871055,0.5856307435254804
transformer,43,neural_cost,eth_hotel,eligible_conservative,134,0.050617773849210866,0.013800627896657784,0.09668397129193615,0.01958743091039542,0.011218605720654676,0.001259218102057137,0.03681714595255308,0.07709654038154073,0.4626865671641791
transformer,43,neural_cost,eth_hotel,eligible_moderate,190,0.05169176732869298,0.026349983239809884,0.10257060411141107,0.02944216492469901,0.013026898946657768,0.024070952274656245,0.025341784088883094,0.07312843918671205,0.4631578947368421
transformer,43,neural_cost,ucy_zara01,all,2234,0.006527987819999753,0.07455955771403618,0.031154943197059314,0.2210869647433999,0.0038168041031709106,0.06542065659465941,-0.06803156989403643,-0.18993202154634056,0.8961504028648165
transformer,43,neural_cost,ucy_zara01,eligible_conservative,22,0.04384023586118763,0.0957829939540137,0.07479307258670981,0.017335877515671946,0.012077432960041622,0.014871404841317432,-0.051942758092826065,0.05745719507103786,0.6818181818181818
transformer,43,neural_cost,ucy_zara01,eligible_moderate,41,0.024524586536444543,0.1597658081389055,0.07656365308183723,0.029207048923481346,0.010783750578493293,0.10405500303862406,-0.13524122160246096,0.04735660415835588,0.7804878048780488
transformer,43,neural_cost,ucy_zara02,all,5741,0.014639497486156583,0.9801683517662987,0.02804786239887478,0.8847111327778587,0.018957228064477628,0.9777621014688755,-0.9655288542801421,-0.856663270378984,0.9139522731231493
transformer,43,neural_cost,ucy_zara02,eligible_conservative,90,0.009936203904605161,0.1597768504689965,0.078481718711555,0.014121999307099032,0.007847814703322057,0.05663270838776173,-0.14984064656439133,0.06435971940445598,0.9111111111111111
transformer,43,neural_cost,ucy_zara02,eligible_moderate,135,0.01404174969367752,0.18516245212112725,0.0801336723483271,0.025819267747822408,0.009581304077945768,0.0833288384857855,-0.17112070242744973,0.0543144046005047,0.8740740740740741
transformer,43,neural_cost,ucy_zara03,all,180,0.0177386597600869,0.14832810542922945,0.03789024150594034,0.17320051234823444,0.012866778379109602,0.12675606612032386,-0.13058944566914255,-0.1353102708422941,0.8666666666666667
transformer,43,neural_cost,ucy_zara03,eligible_conservative,3,0.0,0.08932393044233322,0.07297360152006149,0.02582301366298149,0.005371426350625134,0.005003984607339088,-0.08932393044233322,0.047150587857080005,1.0
transformer,43,neural_cost,ucy_zara03,eligible_moderate,8,0.00456004124134779,0.1157049701869255,0.08704029303044081,0.04576204919430893,0.007485009995762376,0.023602976313641135,-0.1111449289455777,0.04127824383613188,0.875
eqmotion,17,ridge,all_fit,all,11966,0.04525182081651633,3.6394336396212084,0.09240232406443409,3.86248855339371,0.29855188838382496,32.525808421558935,-3.594181818804692,-3.770086229329276,0.7893197392612402
eqmotion,17,ridge,all_fit,ridge_harm_clipped_to_zero,6073,0.013517036930059102,0.16479989928970265,0.03285661992621092,0.0,0.03497594548246052,1.695477410714191,-0.15128286235964356,0.03285661992621092,0.7376914210439651
eqmotion,17,ridge,all_fit,ridge_benefit_clipped_to_zero,4555,0.017945680501283624,4.194288291308528,0.0,4.812231090720477,0.07326217293291477,34.46078131478323,-4.176342610807244,-4.812231090720477,0.8030735455543359
eqmotion,17,ridge,all_fit,eligible_conservative,1965,0.021684328080250486,0.30251388701178855,0.09740587856914402,0.00045982135161188724,0.10662324185558306,3.946530212022382,-0.2808295589315381,0.09694605721753213,0.7216284987277354
eqmotion,17,ridge,all_fit,eligible_moderate,2534,0.019209890896589175,0.2513054814924432,0.08109370717189283,0.0014990409152566117,0.08337465578193622,3.071648347186565,-0.23209559059585405,0.07959466625663622,0.7241515390686661
eqmotion,17,ridge,eth_eth,all,2614,0.12821511632655674,0.6342348548488581,0.1381662097141751,1.1198506949963967,0.694164550202997,14.31955138302968,-0.5060197385223014,-0.9816844852822216,0.6342769701606733
eqmotion,17,ridge,eth_eth,ridge_harm_clipped_to_zero,1636,0.018860417515331053,0.1066331923503264,0.036712567684010655,0.0,0.0293011755941597,2.313403716173528,-0.08777277483499533,0.036712567684010655,0.628361858190709
eqmotion,17,ridge,eth_eth,ridge_benefit_clipped_to_zero,1082,0.012442217115874987,0.6957142487687286,0.0,1.0632155768972669,0.000885208162317622,15.128848408942533,-0.6832720316528536,-1.0632155768972669,0.6571164510166358
eqmotion,17,ridge,eth_eth,eligible_conservative,574,0.02938844108961069,0.16520856651660557,0.10101573365880014,0.00037903818934636666,0.08231925736029479,3.698780007779856,-0.13582012542699487,0.10063669546945378,0.6202090592334495
eqmotion,17,ridge,eth_eth,eligible_moderate,744,0.02627807803228964,0.13265767587564437,0.0829625293832793,0.0013568901246593845,0.06399554142574572,2.85387454726614,-0.10637959784335474,0.08160563925861992,0.6223118279569892
eqmotion,17,ridge,eth_hotel,all,1197,0.06945370009962883,16.957865114113133,0.27269557988117066,16.311534999705597,1.1613184462354174,236.3151227620938,-16.888411414013504,-16.038839419824424,0.6499582289055973
eqmotion,17,ridge,eth_hotel,ridge_harm_clipped_to_zero,418,0.05371372725177639,0.5066479648403793,0.0881783983371617,0.0,0.33366036319589,11.624320014984471,-0.4529342375886029,0.0881783983371617,0.5
eqmotion,17,ridge,eth_hotel,ridge_benefit_clipped_to_zero,423,0.0674614361282295,21.563286994114254,0.0,21.692677168417767,0.6836168079006629,262.6894164704275,-21.495825557986024,-21.692677168417767,0.640661938534279
eqmotion,17,ridge,eth_hotel,eligible_conservative,224,0.07629580019381267,0.841522157410509,0.16386705742583477,0.000529826751777104,0.6200706639227082,20.453865070921356,-0.7652263572166963,0.16333723067405767,0.5
eqmotion,17,ridge,eth_hotel,eligible_moderate,273,0.06795357494248715,0.6936268284084007,0.14240078177753385,0.0026135007977048995,0.5100123241262725,16.78312163581094,-0.6256732534659135,0.13978728097982895,0.4908424908424908
eqmotion,17,ridge,ucy_zara01,all,2234,0.01027469642167041,0.11303100600173722,0.03248876916292985,0.2555873985256376,0.006714955804448184,0.31178453690965774,-0.1027563095800668,-0.22309862936270775,0.8003581020590869
eqmotion,17,ridge,ucy_zara01,ridge_harm_clipped_to_zero,1471,0.005433157418622971,0.05023429103727322,0.028625430801362914,0.0,0.002564850022496396,0.017102038274475307,-0.04480113361865025,0.028625430801362914,0.7960571040108769
eqmotion,17,ridge,ucy_zara01,ridge_benefit_clipped_to_zero,564,0.01306694423109425,0.13322755442967596,0.0,0.4422478876638074,0.0065289772352781425,0.5500334584615816,-0.12016061019858171,-0.4422478876638074,0.7978723404255319
eqmotion,17,ridge,ucy_zara01,eligible_conservative,632,0.005619060711633441,0.05947283824071988,0.0626158285355549,0.00039158818088000336,0.0058775315273344045,0.028127518012165738,-0.05385377752908644,0.0622242403546749,0.7927215189873418
eqmotion,17,ridge,ucy_zara01,eligible_moderate,821,0.005096935884365993,0.0599035073305763,0.05288104150766432,0.0010666010876375634,0.00479235764499802,0.025735570892446998,-0.0548065714462103,0.05181444042002675,0.8026796589524969
eqmotion,17,ridge,ucy_zara02,all,5741,0.017182737904425305,3.709823428653094,0.05840761570412094,4.026138981487916,0.06120577196038764,11.835211409619564,-3.6926406907486684,-3.967731365783796,0.883295593102247
eqmotion,17,ridge,ucy_zara02,ridge_harm_clipped_to_zero,2451,0.008157759622215285,0.215592229928602,0.022626933573715934,0.0,0.008383448014426868,0.6504030405309724,-0.2074344703063867,0.022626933573715934,0.8115055079559363
eqmotion,17,ridge,ucy_zara02,ridge_benefit_clipped_to_zero,2447,0.013157709557179615,3.7367991975627812,0.0,4.621911050350655,0.016302227683533014,11.858164135499171,-3.7236414880056015,-4.621911050350655,0.8961994278708623
eqmotion,17,ridge,ucy_zara02,eligible_conservative,476,0.009277103925311518,0.5626909131708334,0.10923289846112373,0.00042356362863749016,0.03980475733225024,2.161634061545633,-0.5534138092455219,0.10880933483248624,0.8382352941176471
eqmotion,17,ridge,ucy_zara02,eligible_moderate,618,0.00922478499351524,0.4727902821583325,0.09068886753063178,0.0017327197547097808,0.03200746536325666,1.7040338659599543,-0.46356549716481726,0.088956147775922,0.8284789644012945
eqmotion,17,ridge,ucy_zara03,all,180,0.008850692656900113,0.23556060129861484,0.05669497987255454,0.45163765284750196,0.008022410748320863,1.4491052934790007,-0.22670990864171472,-0.39494267297494745,0.8333333333333334
eqmotion,17,ridge,ucy_zara03,ridge_harm_clipped_to_zero,97,0.008187018897739652,0.1266787497641173,0.05207524410228139,0.0,0.007025117119618404,0.34685689382180335,-0.11849173086637765,0.05207524410228139,0.8556701030927835
eqmotion,17,ridge,ucy_zara03,ridge_benefit_clipped_to_zero,39,0.004544524332651725,0.30415318199457264,0.0,0.8735069984044784,0.00019483162863088757,3.9660316213380202,-0.29960865766192096,-0.8735069984044784,0.8461538461538461
eqmotion,17,ridge,ucy_zara03,eligible_conservative,59,0.011581905265101942,0.09629490000385223,0.08720739157396858,0.0020033868692689023,0.011964803174549007,0.05850782360253215,-0.08471299473875028,0.08520400470469967,0.847457627118644
eqmotion,17,ridge,ucy_zara03,eligible_moderate,78,0.00884802602022552,0.09468565644391884,0.06962645481316707,0.0016545821458865434,0.009105015681578794,0.05461806618474584,-0.08583763042369331,0.06797187266728053,0.8589743589743589
eqmotion,17,neural_cost,all_fit,all,11966,0.04525182081651633,3.6394336396212084,0.11360773652974565,3.554155703455349,0.7884942437646638,38.747607735824594,-3.594181818804692,-3.4405479669256027,0.7893197392612402
eqmotion,17,neural_cost,all_fit,eligible_conservative,44,0.06450905522069661,0.06356787809107284,0.08792842772196639,0.026807466066781093,0.00833725568859446,0.0176867666121451,0.0009411771296237765,0.0611209616551853,0.45454545454545453
eqmotion,17,neural_cost,all_fit,eligible_moderate,118,0.042853581791366765,0.06739982774666653,0.11723505391470962,0.05068944351573996,0.015926486105244372,0.01911828017716414,-0.02454624595529976,0.06654561039896965,0.5423728813559322
eqmotion,17,neural_cost,eth_eth,all,2614,0.12821511632655674,0.6342348548488581,0.16055128425331464,1.1898625324992536,3.138326059102165,10.064847218739189,-0.5060197385223014,-1.029311248245939,0.6342769701606733
eqmotion,17,neural_cost,eth_eth,eligible_conservative,18,0.06606248973144425,0.04639265961789837,0.07433208699027698,0.018994978396221995,0.006292531868771888,0.006705319348689399,0.019669830113545887,0.055337108594054975,0.5
eqmotion,17,neural_cost,eth_eth,eligible_moderate,45,0.04207325041708019,0.0438026177101872,0.12155164786510997,0.0506863781871895,0.01670908146777373,0.006936242164386135,-0.001729367293107013,0.07086526967792048,0.5555555555555556
eqmotion,17,neural_cost,eth_hotel,all,1197,0.06945370009962883,16.957865114113133,0.13967634102781493,15.041134119385427,0.7369118971699927,334.8675598442456,-16.888411414013504,-14.90145777835761,0.6499582289055973
eqmotion,17,neural_cost,eth_hotel,eligible_conservative,15,0.09280127224822839,0.050381777932246526,0.09283274908860524,0.028964354656636715,0.007955125799829986,0.008209794137034754,0.04241949431598187,0.06386839443196853,0.3333333333333333
eqmotion,17,neural_cost,eth_hotel,eligible_moderate,28,0.0764335320065064,0.0619687376227895,0.11212373618036509,0.04240175180270204,0.012757786084417282,0.020303564520589696,0.014464794383716903,0.06972198437766305,0.35714285714285715
eqmotion,17,neural_cost,ucy_zara01,all,2234,0.01027469642167041,0.11303100600173722,0.09761607392454284,0.3819126918138194,0.017934106484041847,0.2699385009348009,-0.1027563095800668,-0.28429661788927657,0.8003581020590869
eqmotion,17,neural_cost,ucy_zara01,eligible_conservative,1,0.004700387828052044,0.0,0.042682863771915436,0.020244870334863663,0.0014426684788261613,0.00040985477487544275,0.004700387828052044,0.022437993437051773,0.0
eqmotion,17,neural_cost,ucy_zara01,eligible_moderate,5,0.015467854402959346,0.038232246041297914,0.11267059147357941,0.06156494170427322,0.01593970296111284,0.0013954287587829128,-0.022764391638338564,0.051105649769306184,0.6
eqmotion,17,neural_cost,ucy_zara02,all,5741,0.017182737904425305,3.709823428653094,0.0934423572801586,3.5715251875966834,0.05331472330861755,6.235916793263746,-3.6926406907486684,-3.4780828303165245,0.883295593102247
eqmotion,17,neural_cost,ucy_zara02,eligible_conservative,10,0.025255414299317637,0.12061920939013362,0.10956991538405418,0.03829087056219578,0.013280412118398626,0.05339652158275786,-0.09536379509081598,0.0712790448218584,0.6
eqmotion,17,neural_cost,ucy_zara02,eligible_moderate,39,0.024255082420915224,0.10347690765196696,0.11789917568556774,0.055427340480188526,0.01760327675551595,0.03507165585738482,-0.07922182523105174,0.0624718352053792,0.6410256410256411
eqmotion,17,neural_cost,ucy_zara03,all,180,0.008850692656900113,0.23556060129861484,0.10016475429810169,0.317610506581453,0.01838689490166386,0.5802971239745571,-0.22670990864171472,-0.21744575228335128,0.8333333333333334
eqmotion,17,neural_cost,ucy_zara03,eligible_conservative,0,,,,,,,,,
eqmotion,17,neural_cost,ucy_zara03,eligible_moderate,1,0.0,0.020176595076918602,0.0630267858505249,0.04372727870941162,0.003972375734647926,0.0005546346995577746,-0.020176595076918602,0.01929950714111328,1.0
eqmotion,29,ridge,all_fit,all,11966,0.0455443064234656,2.9314322210849104,0.11633780127997988,3.0739624588441314,0.49229764990418085,24.596858808811344,-2.8858879146614447,-2.9576246575641516,0.759568778204914
eqmotion,29,ridge,all_fit,ridge_harm_clipped_to_zero,4382,0.016885296338288808,0.15531906766550574,0.048671517280979903,0.0,0.07675491564505003,0.7725126839398027,-0.13843377132721693,0.048671517280979903,0.6821086261980831
eqmotion,29,ridge,all_fit,ridge_benefit_clipped_to_zero,4086,0.025165477945354415,3.8467460003717595,0.0,4.286624150946043,0.18400424124184847,31.445655881274913,-3.8215805224264052,-4.286624150946043,0.7917278511992168
eqmotion,29,ridge,all_fit,eligible_conservative,3067,0.020057725731400473,0.15101821639536897,0.07060116987200506,0.0007140019214382613,0.1093885019870503,0.855294273488744,-0.1309604906639685,0.06988716795056679,0.6501467231822627
eqmotion,29,ridge,all_fit,eligible_moderate,3539,0.018610854628950665,0.1587596248769116,0.0654052699605273,0.0016797598757693983,0.09590562647570196,1.2719424625148728,-0.14014877024796094,0.06372551008475791,0.664311952528963
eqmotion,29,ridge,eth_eth,all,2614,0.09806090371741404,0.5269701898836003,0.12413393879806667,1.1088398430487902,0.6648169838108191,16.37223006302342,-0.42890928616618634,-0.9847059042507237,0.7383320581484315
eqmotion,29,ridge,eth_eth,ridge_harm_clipped_to_zero,940,0.010499344276769912,0.08262290687503372,0.04123039826790386,0.0,0.015548959983656737,0.5394657800147438,-0.07212356259826382,0.04123039826790386,0.7319148936170212
eqmotion,29,ridge,eth_eth,ridge_benefit_clipped_to_zero,940,0.02900003284269181,0.5948375733606404,0.0,1.5774445275042919,0.17887122311450307,33.720811464326545,-0.5658375405179485,-1.5774445275042919,0.7680851063829788
eqmotion,29,ridge,eth_eth,eligible_conservative,623,0.011435637010564508,0.07556649512012623,0.06477054278179405,0.0011698040112637785,0.023319585881208256,0.5418799142640791,-0.06413085810956172,0.06360073877053027,0.6982343499197432
eqmotion,29,ridge,eth_eth,eligible_moderate,736,0.010849505645795865,0.06934103429312413,0.059380702547850495,0.0028397023029949355,0.01996221007824026,0.45891491786508254,-0.05849152864732826,0.056541000244855553,0.7078804347826086
eqmotion,29,ridge,eth_hotel,all,1197,0.14312335421048844,18.78822794261261,0.36818043108789894,18.15581512530844,2.7694369488720363,187.0221435575712,-18.645104588402123,-17.78763469422054,0.5989974937343359
eqmotion,29,ridge,eth_hotel,ridge_harm_clipped_to_zero,367,0.08715036051556892,0.1154874570361876,0.10025038192053744,0.0,0.6966567869377803,1.880923180523031,-0.028337096520618672,0.10025038192053744,0.3760217983651226
eqmotion,29,ridge,eth_hotel,ridge_benefit_clipped_to_zero,446,0.056174179089704325,22.25689566577553,0.0,22.34711156190778,0.4386684848244241,187.27835076012315,-22.200721486685826,-22.34711156190778,0.5807174887892377
eqmotion,29,ridge,eth_hotel,eligible_conservative,217,0.12763226281356363,0.14082173614333274,0.16970064643821958,0.0005421418748143631,1.1759994852026554,2.7976768730696717,-0.013189473329769117,0.16915850456340523,0.31797235023041476
eqmotion,29,ridge,eth_hotel,eligible_moderate,249,0.11274073888320031,0.29349637872030554,0.155467271587875,0.0012919491074650164,1.0312811662077708,9.306948104363864,-0.18075563983710521,0.15417532248040997,0.3654618473895582
eqmotion,29,ridge,ucy_zara01,all,2234,0.01007403038980212,0.09357962195588253,0.035504836145531626,0.34674682356784037,0.0033771862649157698,0.33350622453302614,-0.08350559156608041,-0.31124198742230874,0.7242614145031334
eqmotion,29,ridge,ucy_zara01,ridge_harm_clipped_to_zero,1113,0.008428902548043843,0.04647060228907103,0.03398220950648898,0.0,0.0027440303233391516,0.014388763787677625,-0.03804169974102719,0.03398220950648898,0.701707097933513
eqmotion,29,ridge,ucy_zara01,ridge_benefit_clipped_to_zero,650,0.01049956875022662,0.11595132281100982,0.0,0.6290173356349652,0.001330462746402791,0.5996333095150376,-0.10545175406078319,-0.6290173356349652,0.7415384615384616
eqmotion,29,ridge,ucy_zara01,eligible_conservative,715,0.008471752430929113,0.0496829616527034,0.05099678359717339,0.0004050855036382075,0.003997246279424382,0.017290123951863884,-0.041211209221774285,0.050591698093535184,0.6797202797202797
eqmotion,29,ridge,ucy_zara01,eligible_moderate,879,0.008121329025986708,0.046067652506639904,0.04484096714491459,0.0006186365403141721,0.003337722810699799,0.014680227973200727,-0.037946323480653195,0.044222330604600416,0.6973833902161547
eqmotion,29,ridge,ucy_zara02,all,5741,0.016172624739156358,1.9095685345389708,0.09413350047632868,1.9612555652519403,0.14440221797489589,4.636444807940497,-1.8933959097998145,-1.8671220647756117,0.8179759623758927
eqmotion,29,ridge,ucy_zara02,ridge_harm_clipped_to_zero,1884,0.011816085125308691,0.26729747944582627,0.05168035482066326,0.0,0.03331010373037453,1.1510406692519581,-0.2554813943205176,0.05168035482066326,0.7038216560509554
eqmotion,29,ridge,ucy_zara02,ridge_benefit_clipped_to_zero,1962,0.021932115627022672,2.618344022988924,0.0,2.853131945709205,0.19731117178824237,6.521008849705099,-2.5964119073619014,-2.853131945709205,0.8695208970438328
eqmotion,29,ridge,ucy_zara02,eligible_conservative,1472,0.013739908274359273,0.23508127507630375,0.0682307813334299,0.0007158798044142516,0.04258026572968006,1.1297862613879985,-0.22134136680194447,0.06751490152901565,0.6644021739130435
eqmotion,29,ridge,ucy_zara02,eligible_moderate,1631,0.013630260925962591,0.24109408777770083,0.06566922790196722,0.0018327237637330972,0.03970292825819705,1.122143071138253,-0.22746382685173824,0.06383650413823413,0.6725935009196812
eqmotion,29,ridge,ucy_zara03,all,180,0.01100494909777707,0.21455112000743004,0.039787821678651705,0.6545340213510725,0.007934932013443443,1.6700818615966626,-0.203546170909653,-0.6147461996724208,0.7111111111111111
eqmotion,29,ridge,ucy_zara03,ridge_harm_clipped_to_zero,78,0.0063452527301239734,0.06728838066360018,0.03259149391968281,0.0,0.003085076768005309,0.04075161015422361,-0.060943127933476206,0.03259149391968281,0.717948717948718
eqmotion,29,ridge,ucy_zara03,ridge_benefit_clipped_to_zero,88,0.007464745349021872,0.22184134878063394,0.0,0.668528666550463,0.000760408195153979,0.9007011488779426,-0.21437660343161208,-0.668528666550463,0.75
eqmotion,29,ridge,ucy_zara03,eligible_conservative,40,0.010349849052727223,0.09934179969131947,0.0614572293125093,0.0,0.005959076435918151,0.07731633396552931,-0.08899195063859225,0.0614572293125093,0.65
eqmotion,29,ridge,ucy_zara03,eligible_moderate,44,0.009921150239692493,0.09129066317109391,0.0575450423004275,0.0,0.005442744419657835,0.07031017931583883,-0.08136951293140142,0.0575450423004275,0.6590909090909091
eqmotion,29,neural_cost,all_fit,all,11966,0.0455443064234656,2.9314322210849104,0.12532933746203453,2.6597001459783325,1.1915922544587443,116.17171392840022,-2.8858879146614447,-2.534370808516298,0.759568778204914
eqmotion,29,neural_cost,all_fit,eligible_conservative,170,0.03979379501303329,0.8921969157109475,0.119609249887221,0.02151401891671198,0.01576687918605717,6.777320683249915,-0.8524031206979142,0.09809523097050901,0.6411764705882353
eqmotion,29,neural_cost,all_fit,eligible_moderate,329,0.03364321444636334,0.7184251431053035,0.12601088105182878,0.037553141398140755,0.019357974011603492,4.626085649906309,-0.68478192865894,0.08845773965368804,0.6413373860182371
eqmotion,29,neural_cost,eth_eth,all,2614,0.09806090371741404,0.5269701898836003,0.13647676518479257,1.4238844563965198,3.8722606172636054,51.370866344632624,-0.42890928616618634,-1.2874076912117272,0.7383320581484315
eqmotion,29,neural_cost,eth_eth,eligible_conservative,56,0.033724783171367435,1.1194214027034053,0.12433272410583283,0.018413227674013148,0.014403772889282632,13.066645751831146,-1.0856966195320379,0.10591949643181968,0.5892857142857143
eqmotion,29,neural_cost,eth_eth,eligible_moderate,86,0.034993474252608625,0.8521247704074782,0.12245126540750959,0.029915765917986538,0.01712111099087313,9.60258851974047,-0.8171312961548697,0.09253549948952304,0.5465116279069767
eqmotion,29,neural_cost,eth_hotel,all,1197,0.14312335421048844,18.78822794261261,0.14976870984070498,14.692734471305817,2.9851146253165797,1021.0415148874655,-18.645104588402123,-14.542965761465112,0.5989974937343359
eqmotion,29,neural_cost,eth_hotel,eligible_conservative,39,0.06916920458659148,0.06018620928844962,0.1461780621455266,0.022282643536201272,0.012873185865743134,0.017388437917593074,0.008982995298141852,0.12389541860932532,0.38461538461538464
eqmotion,29,neural_cost,eth_hotel,eligible_moderate,73,0.06776457858309373,0.04573678262914493,0.15687241693575904,0.04101748022327378,0.017815077964718064,0.012809702264550691,0.022027795953948805,0.11585493671248527,0.3013698630136986
eqmotion,29,neural_cost,ucy_zara01,all,2234,0.01007403038980212,0.09357962195588253,0.11006870892531181,0.46042407755710285,0.018348994800811966,0.3797808587493106,-0.08350559156608041,-0.350355368631791,0.7242614145031334
eqmotion,29,neural_cost,ucy_zara01,eligible_conservative,11,0.04624966684390198,0.2195118283006278,0.12747717648744583,0.027078461494635452,0.02727111489929904,0.15079330909300617,-0.17326216145672582,0.10039871499281038,0.7272727272727273
eqmotion,29,neural_cost,ucy_zara01,eligible_moderate,34,0.017532988122719174,0.1676163508570479,0.11317652562523589,0.04361278070684742,0.022613488228519368,0.07652466801376881,-0.15008336273432873,0.06956374491838847,0.8823529411764706
eqmotion,29,neural_cost,ucy_zara02,all,5741,0.016172624739156358,1.9095685345389708,0.1218236990889492,1.6442855705235204,0.09028207800544938,5.694199306897048,-1.8933959097998145,-1.5224618714345712,0.8179759623758927
eqmotion,29,neural_cost,ucy_zara02,eligible_conservative,57,0.029298455797527965,1.4215441111050415,0.09017970710339253,0.022890077373870697,0.01423217581637558,7.211976636363278,-1.3922456553075135,0.06728962972952184,0.8070175438596491
eqmotion,29,neural_cost,ucy_zara02,eligible_moderate,122,0.018807450752155702,1.2341086652061184,0.11436660242740249,0.03966440429546504,0.020274507036404994,5.619752033314178,-1.2153012144539628,0.07470219813193744,0.8114754098360656
eqmotion,29,neural_cost,ucy_zara03,all,180,0.01100494909777707,0.21455112000743004,0.10213383327516365,0.2683553664725575,0.022335514489024374,0.565345904048721,-0.203546170909653,-0.1662215331973938,0.7111111111111111
eqmotion,29,neural_cost,ucy_zara03,eligible_conservative,7,0.0,0.45656721613236834,0.16107189442430223,0.022088840204690183,0.03721252080574465,0.9989728997750434,-0.45656721613236834,0.13898305421961205,1.0
eqmotion,29,neural_cost,ucy_zara03,eligible_moderate,14,0.0158381387591362,0.24858168645628861,0.1195969455210226,0.033289980475923846,0.02525062535478386,0.5009193628132246,-0.23274354769715241,0.08630696504509874,0.9285714285714286
eqmotion,43,ridge,all_fit,all,11966,0.06044785338442575,5.584402284896729,0.10312092695780598,5.662280384920003,0.29463078481858107,20.3288687160036,-5.523954431512302,-5.559159457962197,0.7599866287815478
eqmotion,43,ridge,all_fit,ridge_harm_clipped_to_zero,2288,0.016482167596890817,0.07514424831361584,0.053203592462777775,0.0,0.015041955342142421,0.4166200941776322,-0.05866208071672502,0.053203592462777775,0.7141608391608392
eqmotion,43,ridge,all_fit,ridge_benefit_clipped_to_zero,3141,0.02563182431360453,9.374612804627624,0.0,9.709448361085578,0.12426447132063918,35.039348250646874,-9.34898098031402,-9.709448361085578,0.7876472460999682
eqmotion,43,ridge,all_fit,eligible_conservative,1640,0.019669024546614886,0.07586459682723926,0.07521059368282738,0.0006534003629917052,0.020850577117297448,0.39330161322019386,-0.05619557228062438,0.07455719331983568,0.7176829268292683
eqmotion,43,ridge,all_fit,eligible_moderate,1803,0.018982774429416482,0.07338823413074447,0.0712818251659291,0.0017358850784851853,0.01922829413446985,0.3583681543835673,-0.05440545970132799,0.06954594008744391,0.7132556849694953
eqmotion,43,ridge,eth_eth,all,2614,0.15458549620593404,0.4760419899224747,0.17139949094341653,1.0768027812721352,0.43430945935650184,6.145228002881274,-0.32145649371654067,-0.9054032903287187,0.5753634276970161
eqmotion,43,ridge,eth_eth,ridge_harm_clipped_to_zero,738,0.03163329073311191,0.03736019615194117,0.06913666039967763,0.0,0.021792198664651895,0.11153536920819938,-0.005726905418829258,0.06913666039967763,0.6084010840108401
eqmotion,43,ridge,eth_eth,ridge_benefit_clipped_to_zero,691,0.017228853902284944,0.6592274591977527,0.0,1.563759272419423,0.0013826139053792776,8.64412849099185,-0.6419986052954678,-1.563759272419423,0.5817655571635311
