tag,pair,bank,weighting,bin,mean_target_minus_cap,normalized_mean_target_minus_cap,rows
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_next,uniform_positive_envelope,0,-0.030496403729709333,-0.8561839923671319,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_next,uniform_positive_envelope,1,-0.11925307470229177,-0.9224086847905003,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_next,uniform_positive_envelope,2,-0.5132320040062808,-2.9641306749678202,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,registered_risk_weights,0,-0.021932198911113296,-0.558825886115053,1393
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,registered_risk_weights,1,-0.10799400434235477,-4.132572098291617,1331
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,registered_risk_weights,2,-0.5116571609897727,-2.5608795065841425,1503
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.021073187257733036,-0.5116623594361842,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.1178789919946952,-4.229180090153485,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.4972786568024579,-2.3315320460503783,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,registered_risk_weights,0,-0.025203292473207843,-0.6421845738228377,1387
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,registered_risk_weights,1,-0.11267497454780473,-0.862677449414643,1431
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,registered_risk_weights,2,-0.5056546606184478,-3.2956444368732836,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,uniform_positive_envelope,0,-0.024882702204310228,-0.6026374714395453,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,uniform_positive_envelope,1,-0.11283651952015991,-0.8087720726649366,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,oof,uniform_positive_envelope,2,-0.4903152060161041,-2.99542640440434,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,registered_risk_weights,0,-0.0899534952859235,-2.4167610919739624,1396
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,registered_risk_weights,1,-0.16697433684566146,-1.344185249179816,1412
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,registered_risk_weights,2,-0.3789059644513424,-2.3810437859078637,1419
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,uniform_positive_envelope,0,-0.09006840164296712,-2.260091525062956,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,uniform_positive_envelope,1,-0.16830837310083613,-1.2768866465314435,1409
fold2_seed29_controller1_motion_only_eu-locality-110,motion_only,original_in_sample,uniform_positive_envelope,2,-0.36504137452382013,-2.1435664409993507,1409
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,registered_risk_weights,0,-0.02022290422278316,-0.80108563189954,1927
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,registered_risk_weights,1,-0.06480265018421873,-1.0968165226902016,1961
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,registered_risk_weights,2,-0.382768368974146,-2.1491467678384204,1732
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,uniform_positive_envelope,0,-0.01832316518248473,-0.7551053816467764,1874
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,uniform_positive_envelope,1,-0.0603028258131721,-1.0602284589455795,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_next,uniform_positive_envelope,2,-0.32632212367251645,-1.9259152754709723,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,registered_risk_weights,0,-0.020363810762353992,-0.17084365087745015,1913
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,registered_risk_weights,1,-0.07485300632572861,-0.7349691237722171,1899
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,registered_risk_weights,2,-0.3695529990980503,-3.484873311023917,1808
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.018739958861864768,-0.1650196789484674,1874
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.06904133381979016,-0.7132072636657306,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.31830948424322336,-3.142662008496687,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,registered_risk_weights,0,-0.01680377608269354,-0.1389503113659546,1859
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,registered_risk_weights,1,-0.07429119167442927,-0.5140657223378029,1872
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,registered_risk_weights,2,-0.2710562481804906,-15.40587631928345,1889
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,uniform_positive_envelope,0,-0.016046763496225275,-0.13929661961588116,1874
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,uniform_positive_envelope,1,-0.06725024540584804,-0.487650297229191,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,oof,uniform_positive_envelope,2,-0.2554948660388799,-16.590799962444713,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,registered_risk_weights,0,-0.027732407288702573,-0.23285569312272253,1912
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,registered_risk_weights,1,-0.08886115394513706,-3.613682559765965,1896
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,registered_risk_weights,2,-0.33688101724216757,-2.322174485341672,1812
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,uniform_positive_envelope,0,-0.024485948883940324,-0.2157924413113855,1874
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,uniform_positive_envelope,1,-0.08204375802791816,-3.3326751153250354,1873
fold2_seed29_controller1_motion_only_eu-locality-119,motion_only,original_in_sample,uniform_positive_envelope,2,-0.30209223204700975,-2.189024983050272,1873
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,registered_risk_weights,0,-0.01399906776626518,-0.7094595124957367,2151
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,registered_risk_weights,1,-0.074937357872343,-2.6261658531503387,2280
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,registered_risk_weights,2,-0.3506487152569111,-1.8036462177117878,1877
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,uniform_positive_envelope,0,-0.013614119494589585,-0.7480270788487721,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,uniform_positive_envelope,1,-0.06652443284340642,-2.4993498993141703,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_next,uniform_positive_envelope,2,-0.32928058623750567,-1.863001051000005,2102
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,registered_risk_weights,0,-0.024599094099849166,-0.20559676586446243,2119
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,registered_risk_weights,1,-0.11454177168044087,-4.885209374446788,2123
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,registered_risk_weights,2,-0.3402238267634905,-2.190265735219662,2066
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.024942117505572153,-0.2298511091881308,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.10549648415722974,-4.845943439381612,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.3326305743250725,-2.350600874427932,2102
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,registered_risk_weights,0,-0.01249791042502613,-0.0875841144439262,2105
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,registered_risk_weights,1,-0.08248150502223243,-1.0056386308036678,2076
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,registered_risk_weights,2,-0.36613200983607147,-3.357941715920967,2127
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,uniform_positive_envelope,0,-0.013086839923776364,-0.10084951291696963,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,uniform_positive_envelope,1,-0.08290820254685591,-1.0923734344095506,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,oof,uniform_positive_envelope,2,-0.365146288866315,-3.713350274351573,2102
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,registered_risk_weights,0,-0.0339458191084686,-0.2830002132149688,2088
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,registered_risk_weights,1,-0.12686634610784764,-5.1055956257098165,2183
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,registered_risk_weights,2,-0.40263490564073945,-2.600364002265707,2037
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,uniform_positive_envelope,0,-0.03524481283591906,-0.32394207779618944,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,uniform_positive_envelope,1,-0.12267847850078029,-5.297876113626876,2103
fold2_seed29_controller1_motion_only_eu-locality-124,motion_only,original_in_sample,uniform_positive_envelope,2,-0.3946792035285778,-2.797782126291686,2102
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,0,-0.03485265445990428,-1.7458445813987207,1449
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,1,-0.11871698183499102,-7.7227021628751364,1679
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,registered_risk_weights,2,-0.405018431010415,-1.4757730682741508,1594
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,0,-0.041038398377036094,-3.6345177760972622,1574
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,1,-0.12403813463963306,-7.689652357256998,1574
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_next,uniform_positive_envelope,2,-0.3380198711001783,-1.1826959312681304,1574
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,0,-0.06881814194245447,-3.4240528188422164,1477
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,1,-0.12798364118234695,-3.743740217293166,1667
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,registered_risk_weights,2,-0.38048642696132606,-1.395013239103592,1578
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,0,-0.06708437442843929,-5.737215449598074,1574
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,1,-0.12659130478106428,-3.3797749296283204,1574
fold2_seed43_controller0_full_eu-locality-074,full,in_sample_prev,uniform_positive_envelope,2,-0.30857644945937407,-1.0873710577481779,1574
fold2_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,0,-0.03384980374118339,-0.840869382579622,1699
fold2_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,1,-0.08098919665881424,-1.0065184406570031,1607
fold2_seed43_controller0_full_eu-locality-074,full,oof,registered_risk_weights,2,-0.3008506415181279,-1.154688842346035,1416
fold2_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,0,-0.02884019756322921,-0.7160498132187757,1574
fold2_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,1,-0.06309469085098882,-0.8975281476634088,1574
fold2_seed43_controller0_full_eu-locality-074,full,oof,uniform_positive_envelope,2,-0.25580144099502156,-0.9309083413423375,1574
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,0,-0.08789126450029303,-3.8458976035514447,1542
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,1,-0.14247250423565905,-5.462077945203518,1644
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,registered_risk_weights,2,-0.3788044021202236,-1.3854626090637099,1536
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,0,-0.08578342382652412,-5.118396940692092,1574
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,1,-0.13526631226781458,-4.765848925118347,1574
fold2_seed43_controller0_full_eu-locality-074,full,original_in_sample,uniform_positive_envelope,2,-0.31189501120583185,-1.0959856597493465,1574
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,0,-0.14853730846104607,-0.8064549410670283,16019
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,1,-0.18663419143739746,-0.9871643006314842,14314
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,registered_risk_weights,2,-0.3177501985813328,-0.9761555029877833,17489
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,0,-0.1421661650208862,-0.4723360908070347,15941
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,1,-0.20246521117172936,-0.7087523704686983,15941
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_next,uniform_positive_envelope,2,-0.3469807147686811,-0.9748309713917335,15940
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,0,-0.164956269785987,-1.0623261115909894,13036
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,1,-0.20833451424977353,-1.0039745737924322,19436
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,registered_risk_weights,2,-0.2944359040599442,-0.894018111479043,15350
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,0,-0.24564035690312364,-0.8910300456360797,15941
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,1,-0.22353810663277107,-0.7069603921929203,15941
fold2_seed43_controller0_full_eu-locality-082,full,in_sample_prev,uniform_positive_envelope,2,-0.31793288360958716,-0.9068686004278548,15940
fold2_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,0,-0.148352703855068,-0.6564000978827667,24158
fold2_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,1,-0.1868631581121325,-1.2728349960260925,10085
fold2_seed43_controller0_full_eu-locality-082,full,oof,registered_risk_weights,2,-0.3012618604985124,-0.9387693377598584,13579
fold2_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,0,-0.05169929757915777,-0.16546182339993487,15941
fold2_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,1,-0.15458574510844086,-0.5451806078051427,15941
fold2_seed43_controller0_full_eu-locality-082,full,oof,uniform_positive_envelope,2,-0.43652243499749227,-1.2556383546206775,15940
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,0,-0.20106839342377347,-1.0713371546288517,17137
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,1,-0.21004409512892303,-1.0899062891639415,15436
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,registered_risk_weights,2,-0.31870346672699834,-0.9917631584476547,15249
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,0,-0.20718735838344016,-0.6942497948496588,15941
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,1,-0.21509362194868098,-0.7452483035565279,15941
fold2_seed43_controller0_full_eu-locality-082,full,original_in_sample,uniform_positive_envelope,2,-0.3783305351361038,-1.0636124385518715,15940
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,0,-0.10441748015897112,-0.6345497815634674,10827
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,1,-0.20333575755761757,-0.8716514317237442,19759
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,registered_risk_weights,2,-0.32749034336956573,-0.9241599911156237,15213
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,0,-0.13716357113033842,-0.46513141631690014,15267
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,1,-0.2055459665004804,-0.7092600436460347,15266
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_next,uniform_positive_envelope,2,-0.3470745213353804,-0.9750219307563858,15266
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,0,-0.20491402439846393,-0.9657044383112499,14092
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,1,-0.2236592921409742,-0.9840491963028316,19258
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,registered_risk_weights,2,-0.3136577211869162,-0.9440392028727577,12449
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,0,-0.2655922343442374,-0.822173190936613,15267
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,1,-0.22711424286207632,-0.7461572434441008,15266
fold2_seed43_controller0_full_eu-locality-112,full,in_sample_prev,uniform_positive_envelope,2,-0.22319522694004917,-0.7034917514027531,15266
fold2_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,0,-0.0619839241477432,-0.23770485746023917,24765
fold2_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,1,-0.23255595921038677,-1.2906410899947134,11081
fold2_seed43_controller0_full_eu-locality-112,full,oof,registered_risk_weights,2,-0.2698504766125873,-0.8264925330688985,9953
fold2_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,0,0.006491833781602872,0.02179766441329862,15267
fold2_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,1,-0.06527668155265035,-0.2111780204622816,15266
fold2_seed43_controller0_full_eu-locality-112,full,oof,uniform_positive_envelope,2,-0.34360582193263245,-1.0203012550563755,15266
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,0,-0.16459979690929538,-0.764145491006093,15505
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,1,-0.2276553018248572,-1.1014971786262222,16922
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,registered_risk_weights,2,-0.32524281967818036,-0.9464719591577742,13372
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,0,-0.1380067730067962,-0.44225386383758397,15267
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,1,-0.210210123715468,-0.717135920120839,15266
fold2_seed43_controller0_full_eu-locality-112,full,original_in_sample,uniform_positive_envelope,2,-0.3391117147034375,-1.0027840025586159,15266
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,0,-0.06391321542339215,-1.2601932843498878,3214
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,1,-0.20058386580333024,-0.8482655607473012,20439
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,registered_risk_weights,2,-0.38457047471317785,-1.0911578950426437,22127
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,0,-0.23365020701192843,-0.8303044109569858,15260
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,1,-0.22257572761858932,-0.6772590293191979,15260
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_next,uniform_positive_envelope,2,-0.32305243994195143,-0.8884993230278514,15260
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,0,-0.1829883424254739,-0.8879503433666847,12823
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,1,-0.20684297218878225,-0.9320644793583277,15015
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,registered_risk_weights,2,-0.36013988856497137,-1.194236563992949,17942
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,0,-0.25693277376403756,-0.773532275579248,15260
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,1,-0.2238416788982746,-0.6946991002799143,15260
fold2_seed43_controller0_full_eu-locality-126,full,in_sample_prev,uniform_positive_envelope,2,-0.2247902141621381,-0.6929114421655428,15260
fold2_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,0,-0.049082498696742555,-0.1659011700314999,29595
fold2_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,1,-0.24765572059455326,-2.094858710881959,6970
fold2_seed43_controller0_full_eu-locality-126,full,oof,registered_risk_weights,2,-0.3899173824135561,-1.368944003735692,9215
fold2_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,0,0.01395946665304517,0.048738668816393,15260
fold2_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,1,-0.03463507833639403,-0.09833660244548112,15260
fold2_seed43_controller0_full_eu-locality-126,full,oof,uniform_positive_envelope,2,-0.4911252755373344,-1.4590191227189864,15260
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,0,-0.1690490921554469,-0.8215764821691325,15013
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,1,-0.1707938580971531,-0.8463193924772298,13930
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,registered_risk_weights,2,-0.2869623841321065,-0.9093161801773956,16837
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,0,-0.17040226895508823,-0.539174013073492,15260
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,1,-0.18433368382726198,-0.5858495190248977,15260
fold2_seed43_controller0_full_eu-locality-126,full,original_in_sample,uniform_positive_envelope,2,-0.2363653082543877,-0.6808837252474015,15260
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,0,-0.004023280287962775,-0.6191539949964435,1343
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,1,-0.04512709253991732,-3.0045868412847376,1320
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,registered_risk_weights,2,-0.330159674694817,-3.2711765568808433,1256
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,0,-0.003456765006299785,-0.4941359367873782,1307
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,1,-0.03488021551643854,-2.241640941500747,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_next,uniform_positive_envelope,2,-0.29355661045547343,-2.8594610134692307,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,0,-0.018567601876758905,-0.8392670300898453,1238
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,1,-0.06547534955355017,-3.859842342476697,1337
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,registered_risk_weights,2,-0.3749227423321011,-3.8107762149707822,1344
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.018679722921043376,-1.4264874961315368,1307
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.06848760544291446,-3.8190474348112544,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.3437712876090989,-3.381166698706022,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,0,-0.0028883402918430112,-0.12639038181849085,1418
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,1,-0.040460903396864756,-2.1927061029975596,1365
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,registered_risk_weights,2,-0.26655910666358396,-2.721520186555868,1136
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,0,-0.0028296699422573684,-0.19408560486472726,1307
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,1,-0.03110667557524527,-1.5890171682320933,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,oof,uniform_positive_envelope,2,-0.20186288502197783,-1.9953653658156802,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,0,-0.02656411290397347,-1.209029596161063,1319
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,1,-0.09089095353641458,-5.830062679669482,1304
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,registered_risk_weights,2,-0.4009292720728501,-4.064696057341616,1296
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,0,-0.024089870202880018,-1.880580345524909,1307
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,1,-0.08405425617980053,-5.203792284986974,1306
fold2_seed43_controller0_motion_only_eu-locality-074,motion_only,original_in_sample,uniform_positive_envelope,2,-0.3723331185427633,-3.6500860534281863,1306
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,0,-0.04693673952495849,-0.25512492657139596,14184
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,1,-0.11099385124859418,-0.644367798757548,10051
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,registered_risk_weights,2,-0.28643108973727327,-1.4145088703187805,15792
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,0,-0.02534582708056558,-0.085874275178108,13343
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,1,-0.12855617202604327,-0.4593392906484491,13342
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_next,uniform_positive_envelope,2,-0.2764227793520516,-0.902582495899804,13342
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,0,-0.04706106529547342,-0.3141254137212606,11071
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,1,-0.11017339113558056,-0.5755780358798506,15540
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,registered_risk_weights,2,-0.3162654840242979,-1.4835537043936051,13416
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,0,-0.06342514111303629,-0.2219025938688587,13343
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,1,-0.1132416664278889,-0.40853381074688744,13342
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,in_sample_prev,uniform_positive_envelope,2,-0.24984859599872064,-0.7873156588517584,13342
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,0,-0.0323346179432627,-0.13258388268932175,24522
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,1,-0.12110929316022226,-0.9756340742551676,8915
fold2_seed43_controller0_motion_only_eu-locality-082,motion_only,oof,registered_risk_weights,2,-0.3142303023445258,-1.8255379891664851,6590
