view_action,policy,count,predicted_easy_harm_sum,actual_easy_harm_sum,predicted_easy_denominator_sum,actual_easy_denominator_sum,predicted_positive_easy_harm_ratio_percent,observed_positive_easy_harm_ratio_percent
hyang_seed29__eqmotion,product_easy_marginals,387,10.834079032321572,1.3633283905073292,287.2136281371904,377.5120923558564,3.772132646556231,0.36113502537084485
hyang_seed29__eqmotion,matched_joint,6,0.1373314002342232,0.0,7.261743482125295,13.548090336382373,1.891162922131069,0.0
hyang_seed29__eqmotion,matched_product,5,0.08545067304758247,0.0,1.0318629188819735,0.0,8.281203974280665,
coupa_seed43__eqmotion,net_stop,12558,3915.4076735779936,3520.0017671204005,8157.539380965029,7682.783779518257,47.99741062500154,45.8167490865026
coupa_seed43__eqmotion,strict_stop,2363,373.3957784871305,145.6233354763561,2367.2895676444396,1971.0110359800028,15.77313496374152,7.388255713340082
coupa_seed43__eqmotion,joint_easy_moment,1,0.044204403716178654,0.0,2.225876441288202,5.574473701492088,1.9859325026413341,0.0
coupa_seed43__eqmotion,product_easy_marginals,1,0.04315287050678794,0.0,1.7477547552161914,0.0,2.4690460934520573,
coupa_seed43__eqmotion,matched_joint,1,0.044204403716178654,0.0,2.225876441288202,5.574473701492088,1.9859325026413341,0.0
coupa_seed43__eqmotion,matched_product,1,0.04315287050678794,0.0,1.7477547552161914,0.0,2.4690460934520573,
deathCircle_seed43__eqmotion,net_stop,19933,4613.82262264864,2797.762487025123,4210.838364372079,3321.9661467327,109.57016687427884,84.22007821412767
deathCircle_seed43__eqmotion,strict_stop,1127,180.86794005152996,122.68968313442625,219.3347804119059,219.8780627408138,82.46204259619196,55.798964937693434
deathCircle_seed43__eqmotion,joint_easy_moment,13,0.22684558832516094,0.8402282455520416,15.181604278905162,30.377273962912604,1.4942135505426317,2.76597645522067
deathCircle_seed43__eqmotion,product_easy_marginals,88,1.6509359697244324,2.6652463526850694,43.53185668461614,63.25745882103144,3.792477728862555,4.213331364172576
deathCircle_seed43__eqmotion,matched_joint,13,0.22684558832516094,0.8402282455520416,15.181604278905162,30.377273962912604,1.4942135505426317,2.76597645522067
deathCircle_seed43__eqmotion,matched_product,12,0.25561686732315825,0.0,2.711080551110914,0.0,9.428597288207266,
gates_seed43__eqmotion,net_stop,11876,3065.0025172825976,2559.8535168680323,3345.5207756182917,2799.444933724041,91.61510936114719,91.4414670576397
gates_seed43__eqmotion,strict_stop,521,70.16863584924303,49.379248564809934,172.19090263540664,175.4991610679025,40.75048958760418,28.136458467573288
gates_seed43__eqmotion,joint_easy_moment,7,0.16558580073858783,0.0,12.062185210607305,18.306573960307674,1.3727678513257628,0.0
gates_seed43__eqmotion,product_easy_marginals,38,0.8998180568701875,3.44431334138448,27.19411425314585,31.38937807871575,3.3088706199213505,10.972862644003678
gates_seed43__eqmotion,matched_joint,7,0.16558580073858783,0.0,12.062185210607305,18.306573960307674,1.3727678513257628,0.0
gates_seed43__eqmotion,matched_product,7,0.14921371763032085,0.0,3.262695331573585,4.867284449451335,4.5733267273336144,0.0
hyang_seed43__eqmotion,net_stop,56700,10728.941925371138,14469.034563102397,14637.256439370885,23688.630269456768,73.29885877050516,61.080081028400485
hyang_seed43__eqmotion,strict_stop,2860,282.125408072409,546.3377912621653,1067.8672885097403,1364.6584199668387,26.419519645191908,40.03476498356573
hyang_seed43__eqmotion,joint_easy_moment,8,0.1568446262454382,0.0,8.375435965362783,17.262385637382835,1.8726741735484627,0.0
hyang_seed43__eqmotion,product_easy_marginals,608,16.57069853161045,1.4359407516114446,416.8350384962057,506.17993345150944,3.9753612343606495,0.28368188004216954
hyang_seed43__eqmotion,matched_joint,8,0.1568446262454382,0.0,8.375435965362783,17.262385637382835,1.8726741735484627,0.0
hyang_seed43__eqmotion,matched_product,7,0.12931849905531356,0.0,1.7697086124784767,0.0,7.307332865053023,
