model,dataset,subset,horizon,ADE,FDE,baseline_ADE,baseline_FDE,improvement,ci_low,ci_high,episodes,alpha_mean,failure_prob,intervention_rate,false_intervention_rate,residual_mag
goal_scene_interaction_residual,tgsim_i90,extreme,100,5.698467,13.400627,4.957287,11.115443,-0.205586,-0.247664,0.00407,5,0.364673,0.516723,0.6,0.12,2.41773
goal_scene_interaction_residual,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,10,0.092577,0.226237,0.090014,0.222019,-0.018997,-0.086925,0.007272,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,25,0.764754,1.935408,0.522242,1.470105,-0.31651,-1.360628,0.067328,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,50,2.226661,5.43163,1.803892,4.643147,-0.169817,-0.683836,0.204766,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,baseline_failure,100,5.524897,13.458937,5.039774,11.775393,-0.142971,-0.247664,0.212088,5,0.393886,0.550017,0.6,0.0,2.235291
goal_scene_interaction_residual,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,traffic,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t50,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,verified_t100,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,scene_grounded,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,scene_grounded,10,0.111793,0.274429,0.11102,0.273352,-0.003938,-0.079124,0.015661,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,scene_grounded,25,0.726389,1.844917,0.593701,1.598133,-0.15442,-1.147144,0.209469,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,scene_grounded,50,2.027673,4.852704,1.863436,4.548539,-0.066871,-0.552352,0.325028,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,tgsim_i90,scene_grounded,100,5.011675,11.771389,4.693825,10.327657,-0.139793,-0.218918,0.174218,6,0.374028,0.52792,0.6,0.1,2.258222
goal_scene_interaction_residual,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
goal_scene_interaction_residual,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
goal_scene_interaction_residual,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.50044,0.0,0.0,1.51953
goal_scene_interaction_residual,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.50044,0.0,0.0,1.51953
goal_scene_interaction_residual,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.009931,0.0,0.0,0.102475
goal_scene_interaction_residual,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.009931,0.0,0.0,0.102475
goal_scene_interaction_residual,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.072028
goal_scene_interaction_residual,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.072028
goal_scene_interaction_residual,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.072028
goal_scene_interaction_residual,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.072028
goal_scene_interaction_residual,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
goal_scene_interaction_residual,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
goal_scene_interaction_residual,trajnet,scene_grounded,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
goal_scene_interaction_residual,trajnet,scene_grounded,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.061378
topk_goal_mixture_diagnostic,eth_ucy,all,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,eth_ucy,all,10,0.390243,0.681603,0.395439,0.713643,0.044897,-0.344748,0.099697,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,eth_ucy,easy,1,0.0,0.0,0.0,0.0,0.0,,,1,0.032935,0.033435,0.0,0.0,0.141809
topk_goal_mixture_diagnostic,eth_ucy,easy,10,0.009933,0.01806,0.0,0.0,-0.1806,,,1,0.032935,0.033435,0.0,0.0,0.141809
topk_goal_mixture_diagnostic,eth_ucy,medium,1,0.012018,0.012018,0.012018,0.012018,0.0,0.0,0.0,3,0.123614,0.124114,0.166667,0.166667,0.428522
topk_goal_mixture_diagnostic,eth_ucy,medium,10,0.209862,0.35658,0.144023,0.263202,-0.354779,-0.622881,-0.026875,3,0.123614,0.124114,0.166667,0.166667,0.428522
topk_goal_mixture_diagnostic,eth_ucy,hard,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.158391,0.158891,0.5,0.0,1.206542
topk_goal_mixture_diagnostic,eth_ucy,hard,10,0.850971,1.50091,0.970284,1.746128,0.140435,-0.086485,0.322714,2,0.158391,0.158891,0.5,0.0,1.206542
topk_goal_mixture_diagnostic,eth_ucy,baseline_failure,1,0.234475,0.234475,0.234475,0.234475,0.0,0.0,0.0,2,0.158391,0.158891,0.5,0.0,1.206542
topk_goal_mixture_diagnostic,eth_ucy,baseline_failure,10,0.850971,1.50091,0.970284,1.746128,0.140435,-0.086485,0.322714,2,0.158391,0.158891,0.5,0.0,1.206542
topk_goal_mixture_diagnostic,eth_ucy,pedestrian_drone,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,eth_ucy,pedestrian_drone,10,0.390243,0.681603,0.395439,0.713643,0.044897,-0.344748,0.099697,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,eth_ucy,scene_grounded,1,0.084168,0.084168,0.084168,0.084168,0.0,0.0,0.0,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,eth_ucy,scene_grounded,10,0.390243,0.681603,0.395439,0.713643,0.044897,-0.344748,0.099697,6,0.120093,0.120593,0.25,0.083333,0.640077
topk_goal_mixture_diagnostic,tgsim,all,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,all,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,all,25,0.262779,0.763787,0.257363,0.75285,-0.014528,-0.095078,-0.006478,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,all,50,0.997924,2.655926,0.982001,2.62938,-0.010096,-0.33481,0.213747,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,all,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,medium,1,0.000224,0.000224,0.000224,0.000224,0.0,0.0,0.0,2,0.0082,0.579673,0.0,0.0,1.280891
topk_goal_mixture_diagnostic,tgsim,medium,10,0.004032,0.011067,0.003985,0.010922,-0.00145,-0.001916,-0.000984,2,0.0082,0.579673,0.0,0.0,1.280891
topk_goal_mixture_diagnostic,tgsim,medium,25,0.017397,0.02937,0.012411,0.019863,-0.095078,-0.118239,-0.071916,2,0.0082,0.579673,0.0,0.0,1.280891
topk_goal_mixture_diagnostic,tgsim,medium,50,0.047222,0.108557,0.027277,0.069851,-0.387061,-0.367201,-0.302418,2,0.0082,0.579673,0.0,0.0,1.280891
topk_goal_mixture_diagnostic,tgsim,medium,100,0.064928,0.129012,0.064928,0.129012,0.0,0.0,0.0,2,0.0082,0.579673,0.0,0.0,1.280891
topk_goal_mixture_diagnostic,tgsim,hard,1,0.002428,0.002428,0.002428,0.002428,0.0,0.0,0.0,2,0.0082,0.574178,0.0,0.0,1.422486
topk_goal_mixture_diagnostic,tgsim,hard,10,0.081957,0.212999,0.08201,0.213094,0.000447,0.000119,0.001408,2,0.0082,0.574178,0.0,0.0,1.422486
topk_goal_mixture_diagnostic,tgsim,hard,25,0.508161,1.498204,0.502315,1.485838,-0.008323,-0.008203,-0.004752,2,0.0082,0.574178,0.0,0.0,1.422486
topk_goal_mixture_diagnostic,tgsim,hard,50,1.948626,5.203294,1.936726,5.18891,-0.002772,-0.006544,0.385803,2,0.0082,0.574178,0.0,0.0,1.422486
topk_goal_mixture_diagnostic,tgsim,hard,100,5.254347,11.995052,5.254347,11.995052,0.0,0.0,0.0,2,0.0082,0.574178,0.0,0.0,1.422486
topk_goal_mixture_diagnostic,tgsim,baseline_failure,1,0.004669,0.004669,0.004669,0.004669,0.0,,,1,0.0082,0.6004,0.0,0.0,1.693693
topk_goal_mixture_diagnostic,tgsim,baseline_failure,10,0.159921,0.418149,0.159947,0.418199,0.000119,,,1,0.0082,0.6004,0.0,0.0,1.693693
topk_goal_mixture_diagnostic,tgsim,baseline_failure,25,1.010637,2.981238,0.998028,2.956981,-0.008203,,,1,0.0082,0.6004,0.0,0.0,1.693693
topk_goal_mixture_diagnostic,tgsim,baseline_failure,50,3.881355,10.359729,3.847094,10.292379,-0.006544,,,1,0.0082,0.6004,0.0,0.0,1.693693
topk_goal_mixture_diagnostic,tgsim,baseline_failure,100,10.089779,20.967461,10.089779,20.967461,0.0,,,1,0.0082,0.6004,0.0,0.0,1.693693
topk_goal_mixture_diagnostic,tgsim,traffic,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,traffic,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,traffic,25,0.262779,0.763787,0.257363,0.75285,-0.014528,-0.095078,-0.006478,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,traffic,50,0.997924,2.655926,0.982001,2.62938,-0.010096,-0.33481,0.213747,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,traffic,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t50,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t50,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t50,25,0.262779,0.763787,0.257363,0.75285,-0.014528,-0.095078,-0.006478,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t50,50,0.997924,2.655926,0.982001,2.62938,-0.010096,-0.33481,0.213747,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t50,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t100,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t100,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t100,25,0.262779,0.763787,0.257363,0.75285,-0.014528,-0.095078,-0.006478,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t100,50,0.997924,2.655926,0.982001,2.62938,-0.010096,-0.33481,0.213747,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,verified_t100,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,scene_grounded,1,0.001326,0.001326,0.001326,0.001326,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,scene_grounded,10,0.042995,0.112033,0.042997,0.112008,-0.000222,-0.00145,0.00081,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,scene_grounded,25,0.262779,0.763787,0.257363,0.75285,-0.014528,-0.095078,-0.006478,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,scene_grounded,50,0.997924,2.655926,0.982001,2.62938,-0.010096,-0.33481,0.213747,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim,scene_grounded,100,2.659638,6.062032,2.659638,6.062032,0.0,0.0,0.0,4,0.0082,0.576926,0.0,0.0,1.351689
topk_goal_mixture_diagnostic,tgsim_i90,all,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,all,10,0.111801,0.274441,0.11102,0.273352,-0.003984,-0.079314,0.015658,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,all,25,0.722994,1.838429,0.593701,1.598133,-0.15036,-1.120969,0.208843,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,all,50,2.029002,4.854802,1.863436,4.548539,-0.067332,-0.552554,0.324119,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,all,100,5.018022,11.755351,4.693825,10.327657,-0.13824,-0.213142,0.176318,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,hard,1,0.005737,0.005737,0.005737,0.005737,0.0,,,1,0.421713,0.583904,0.6,0.0,1.461222
topk_goal_mixture_diagnostic,tgsim_i90,hard,10,0.089029,0.222294,0.089575,0.222759,0.002089,,,1,0.421713,0.583904,0.6,0.0,1.461222
topk_goal_mixture_diagnostic,tgsim_i90,hard,25,0.545808,1.53615,0.507399,1.470148,-0.044895,,,1,0.421713,0.583904,0.6,0.0,1.461222
topk_goal_mixture_diagnostic,tgsim_i90,hard,50,1.552757,3.443684,1.74692,4.008431,0.14089,,,1,0.421713,0.583904,0.6,0.0,1.461222
topk_goal_mixture_diagnostic,tgsim_i90,hard,100,1.576292,3.622159,3.376514,6.388728,0.433039,,,1,0.421713,0.583904,0.6,0.0,1.461222
topk_goal_mixture_diagnostic,tgsim_i90,extreme,1,0.006827,0.006827,0.006827,0.006827,0.0,0.0,0.0,5,0.361483,0.516723,0.6,0.12,2.419255
topk_goal_mixture_diagnostic,tgsim_i90,extreme,10,0.116355,0.284871,0.115309,0.283471,-0.004939,-0.083969,0.018307,5,0.361483,0.516723,0.6,0.12,2.419255
topk_goal_mixture_diagnostic,tgsim_i90,extreme,25,0.758431,1.898884,0.610961,1.62373,-0.169458,-1.28801,0.239094,5,0.361483,0.516723,0.6,0.12,2.419255
topk_goal_mixture_diagnostic,tgsim_i90,extreme,50,2.124251,5.137026,1.886739,4.656561,-0.10318,-0.660221,0.354947,5,0.361483,0.516723,0.6,0.12,2.419255
topk_goal_mixture_diagnostic,tgsim_i90,extreme,100,5.706368,13.381989,4.957287,11.115443,-0.20391,-0.244803,0.006713,5,0.361483,0.516723,0.6,0.12,2.419255
topk_goal_mixture_diagnostic,tgsim_i90,baseline_failure,1,0.005499,0.005499,0.005499,0.005499,0.0,0.0,0.0,5,0.392644,0.550017,0.6,0.0,2.236806
topk_goal_mixture_diagnostic,tgsim_i90,baseline_failure,10,0.092588,0.226256,0.090014,0.222019,-0.019084,-0.087138,0.00724,5,0.392644,0.550017,0.6,0.0,2.236806
topk_goal_mixture_diagnostic,tgsim_i90,baseline_failure,25,0.760488,1.927124,0.522242,1.470105,-0.310875,-1.328069,0.075252,5,0.392644,0.550017,0.6,0.0,2.236806
topk_goal_mixture_diagnostic,tgsim_i90,baseline_failure,50,2.226742,5.431397,1.803892,4.643147,-0.169766,-0.684145,0.205008,5,0.392644,0.550017,0.6,0.0,2.236806
topk_goal_mixture_diagnostic,tgsim_i90,baseline_failure,100,5.52074,13.451885,5.039774,11.775393,-0.142373,-0.244803,0.211514,5,0.392644,0.550017,0.6,0.0,2.236806
topk_goal_mixture_diagnostic,tgsim_i90,traffic,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,traffic,10,0.111801,0.274441,0.11102,0.273352,-0.003984,-0.079314,0.015658,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,traffic,25,0.722994,1.838429,0.593701,1.598133,-0.15036,-1.120969,0.208843,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,traffic,50,2.029002,4.854802,1.863436,4.548539,-0.067332,-0.552554,0.324119,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,traffic,100,5.018022,11.755351,4.693825,10.327657,-0.13824,-0.213142,0.176318,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t50,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t50,10,0.111801,0.274441,0.11102,0.273352,-0.003984,-0.079314,0.015658,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t50,25,0.722994,1.838429,0.593701,1.598133,-0.15036,-1.120969,0.208843,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t50,50,2.029002,4.854802,1.863436,4.548539,-0.067332,-0.552554,0.324119,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t50,100,5.018022,11.755351,4.693825,10.327657,-0.13824,-0.213142,0.176318,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t100,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t100,10,0.111801,0.274441,0.11102,0.273352,-0.003984,-0.079314,0.015658,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t100,25,0.722994,1.838429,0.593701,1.598133,-0.15036,-1.120969,0.208843,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t100,50,2.029002,4.854802,1.863436,4.548539,-0.067332,-0.552554,0.324119,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,verified_t100,100,5.018022,11.755351,4.693825,10.327657,-0.13824,-0.213142,0.176318,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,scene_grounded,1,0.006646,0.006646,0.006646,0.006646,0.0,0.0,0.0,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,scene_grounded,10,0.111801,0.274441,0.11102,0.273352,-0.003984,-0.079314,0.015658,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,scene_grounded,25,0.722994,1.838429,0.593701,1.598133,-0.15036,-1.120969,0.208843,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,scene_grounded,50,2.029002,4.854802,1.863436,4.548539,-0.067332,-0.552554,0.324119,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,tgsim_i90,scene_grounded,100,5.018022,11.755351,4.693825,10.327657,-0.13824,-0.213142,0.176318,6,0.371521,0.52792,0.6,0.1,2.259583
topk_goal_mixture_diagnostic,trajnet,all,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
topk_goal_mixture_diagnostic,trajnet,all,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
topk_goal_mixture_diagnostic,trajnet,easy,1,0.019507,0.019507,0.019507,0.019507,0.0,0.0,0.0,2,0.0,0.50044,0.0,0.0,1.520688
topk_goal_mixture_diagnostic,trajnet,easy,10,0.121791,0.18701,0.121791,0.18701,0.0,0.0,0.0,2,0.0,0.50044,0.0,0.0,1.520688
topk_goal_mixture_diagnostic,trajnet,medium,1,0.0,0.0,0.0,0.0,0.0,,,1,0.0,0.009931,0.0,0.0,0.102555
topk_goal_mixture_diagnostic,trajnet,medium,10,0.013868,0.069338,0.013868,0.069338,0.0,,,1,0.0,0.009931,0.0,0.0,0.102555
topk_goal_mixture_diagnostic,trajnet,hard,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.073613
topk_goal_mixture_diagnostic,trajnet,hard,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.073613
topk_goal_mixture_diagnostic,trajnet,baseline_failure,1,0.093828,0.093828,0.093828,0.093828,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.073613
topk_goal_mixture_diagnostic,trajnet,baseline_failure,10,1.371215,2.399685,1.371215,2.399685,0.0,0.0,0.0,4,0.0,0.459357,0.0,0.0,1.073613
topk_goal_mixture_diagnostic,trajnet,pedestrian_drone,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
topk_goal_mixture_diagnostic,trajnet,pedestrian_drone,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
topk_goal_mixture_diagnostic,trajnet,scene_grounded,1,0.059189,0.059189,0.059189,0.059189,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
topk_goal_mixture_diagnostic,trajnet,scene_grounded,10,0.82033,1.434586,0.82033,1.434586,0.0,0.0,0.0,7,0.0,0.406891,0.0,0.0,1.062626
