view,locality,slice,rows,mean_cv,gain_pred,gain_actual,harm_pred,harm_actual,gain_mae,harm_mae,risk_mass_pred,risk_mass_actual,risk_harm_pred,risk_harm_actual,risk_mass_mae,risk_harm_mae
neural_fold2_seed17_easy_both,eu-locality-110,selected,4060,21.157455913466244,3.950241804122925,6.631485421714876,1.5054467916488647,2.089377014057576,5.046829925473032,2.6996529984967634,0.5152234435081482,0.5925043679693791,0.0035641021095216274,0.27899578391123286,0.7164778302545645,0.28107692859955746
neural_fold2_seed17_easy_both,eu-locality-112,population,5004,24.679682084525158,4.277359485626221,7.307314378057064,2.7473416328430176,2.929736139101057,6.396353060436694,4.027594100357742,0.5253307819366455,0.2436196468555322,0.14342345297336578,0.1918665834965155,0.6282368282226356,0.322208268702385
neural_fold2_seed17_easy_both,eu-locality-112,selected,1335,16.741155058409596,3.140956401824951,4.817262188946081,1.5747425556182861,1.4624043496078951,3.9839981610698163,2.162884080079723,0.5102455615997314,0.31216010188354143,0.004153472371399403,0.1545693146592093,0.6502374347262947,0.15804752882088186
neural_fold2_seed17_easy_both,eu-locality-119,population,5639,28.946880038043894,4.870494842529297,5.723099028713137,2.7485768795013428,4.481389159277215,5.918720953882475,4.947765295121446,0.46897488832473755,0.44670810212611595,0.09356251358985901,0.1882210929731581,0.618588486820117,0.27282330657208026
neural_fold2_seed17_easy_both,eu-locality-119,selected,1789,17.645102646701773,2.766216278076172,2.5048456804685237,1.3445862531661987,2.256908002808237,3.199974442054568,2.396090137020841,0.5330119729042053,0.7377070674972163,0.0032631829380989075,0.1544749260064189,0.7588602714235173,0.15680182328069756
neural_fold2_seed17_easy_both,eu-locality-124,population,3550,42.613481942133895,6.038356781005859,8.942307860757342,4.641003131866455,6.848604578094648,8.498009422554581,8.05729000622721,0.474113792181015,0.41819716399373236,0.14178870618343353,0.21397628599112567,0.6131989031340669,0.34403807981164714
neural_fold2_seed17_easy_both,eu-locality-124,selected,1033,26.348609016858866,4.593867301940918,6.462375007640567,1.5425406694412231,2.4747758594125804,5.347160144050628,3.096471968559695,0.5364806056022644,0.6583295232653159,0.0038966850843280554,0.18777452620345908,0.742845053291101,0.19020356811654293
neural_fold2_seed17_easy_both,eu-locality-126,population,5790,19.860903597678185,3.829864978790283,4.773959224525131,2.145974636077881,2.769424699837354,4.381278500679434,3.2673637133783764,0.534227192401886,0.5612093798512765,0.0885687991976738,0.22097854013092802,0.6626583559415113,0.2985871314797349
neural_fold2_seed17_easy_both,eu-locality-126,selected,2090,9.935527595556406,2.144918441772461,2.5968012443609867,0.8408888578414917,0.9849354498415236,2.2107676019077793,1.3421883632487388,0.5536442995071411,0.7168172213480862,0.004149012267589569,0.23736379185695297,0.7117449705687783,0.23922954478062275
damping097_fold2_seed17_all_old,eu-locality-007,population,5526,13.731098649130566,1.454270601272583,1.283424938486193,0.7815154194831848,0.39409710457999486,1.30728007937349,0.7798170906237859,15.191003630526291,13.731098649130544,0.9182991377505461,0.39409710457999486,10.60509604938189,0.9669513300188658
damping097_fold2_seed17_all_old,eu-locality-007,selected,1065,20.09498775924182,4.3038859367370605,3.3501537494634546,0.030633745715022087,0.27094420679197917,3.063861502727341,0.29103776193874625,23.917084763664317,20.094987759241835,0.08932481306131539,0.27094420679197917,12.883853771544157,0.332000443440646
damping097_fold2_seed17_all_old,eu-locality-074,population,102348,19.761464600296893,1.981818437576294,1.8363132085555802,0.8608160614967346,0.7370270630916215,1.6151273684366887,0.9891181261588461,19.708060368481053,19.761464600296776,1.12739042023012,0.7370270630916215,13.598906467297727,1.2498524920721332
damping097_fold2_seed17_all_old,eu-locality-074,selected,13665,29.840369947928828,6.298527240753174,4.811041049601538,0.09957767277956009,0.33276979117269595,3.4241177194912327,0.4067957545645995,31.348216713976388,29.840369947928817,0.2002499109940322,0.33276979117269595,18.46966041490087,0.476480725332529
