arm,schedule,mode,group_type,group,rows,ade,cv_ade,gain_percent,harm_over_cv,easy_pixel_harm,actual_changed_rate
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:73,26,17.63931817193258,0.0,,17.63931817193258,0.017639319009755235,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:74,26,13.587742368956016,0.0,,13.587742368956016,0.013587743014339152,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:75,16,823.9245485630922,799.1963915847988,-3.0941277061146133,24.728156978293434,0.062427976233187785,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:76,16,4174.556240479602,4159.131405280815,-0.37086674345518933,15.42483519878682,0.03376080099291787,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:78,1,3517.796367084544,3513.3058040184355,-0.12781588955257384,4.49056306610828,,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:79,26,22.30251476585642,0.0,,22.30251476585642,0.022302515825169032,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:80,26,32.9045026882061,0.0,,32.9045026882061,0.03290450425108612,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:81,26,32.16208413759337,0.0,,32.16208413759337,0.032162085665210394,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:82,10,44.72110058271669,0.0,,44.72110058271669,0.04472110270685499,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:87,7,54.86501058479329,0.0,,54.86501058479329,0.05486501319074145,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:9,25,63.43370026859361,0.0,,63.43370026859361,0.0634337032815327,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:92,25,42.528752116456,0.0,,42.528752116456,0.042528754136463336,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:93,25,42.759378196548695,0.0,,42.759378196548695,0.04275938022751018,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:94,25,41.97774099178164,0.0,,41.97774099178164,0.04197774298561735,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:95,25,44.34742970234655,0.0,,44.34742970234655,0.04434743180873644,1.0
past_rgb,constant,uncontrolled,scoped_agent,bookstore/video6:98,66,674.0128158885059,646.8134450342027,-4.205133808383477,27.199370854303165,0.037438058427289374,1.0
past_rgb,constant,fixed_probability_guard,recording,bookstore/video0,2601,1074.6604576028205,1074.2519411608769,-0.03802799197201168,0.4085164419435923,0.0009497295371351449,0.0074330385749070875
past_rgb,constant,fixed_probability_guard,recording,bookstore/video1,1662,777.5763044444438,776.3253572015786,-0.16113698093986883,1.2509472428652408,0.0022392570319644707,0.022262334536702764
past_rgb,constant,fixed_probability_guard,recording,bookstore/video2,729,595.4115688196507,591.3380134598498,-0.6888708770753871,4.073555359801011,0.0016096682063720532,0.018289894833104708
past_rgb,constant,fixed_probability_guard,recording,bookstore/video3,856,479.2842949788997,477.7487767400338,-0.32140704772571915,1.5355182388658697,0.00041819471331233605,0.010903426791277258
past_rgb,constant,fixed_probability_guard,recording,bookstore/video4,212,538.8778469673931,536.9894501440408,-0.35166367287955413,1.888396823352234,0.0020636089977619032,0.012578616352201257
past_rgb,constant,fixed_probability_guard,recording,bookstore/video5,352,422.3306702861706,412.81815739601626,-2.30428645633165,9.512512890154369,0.012173699355359065,0.04356060606060606
past_rgb,constant,fixed_probability_guard,recording,bookstore/video6,532,360.8222088483321,358.492541093981,-0.6498511091030723,2.329667754351141,0.002882286753912447,0.08145363408521304
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:102,21,8116.0014673480055,8116.0014673480055,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:118,12,2648.317090678963,2648.317090678963,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:125,117,972.9146400741182,972.9146400741182,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:128,41,907.6779847117049,907.6779847117049,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:132,46,623.8095187055804,623.8095187055804,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:135,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:146,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:159,32,2364.454246468121,2364.1932485415587,-0.01103961897883643,0.26099792656219734,0.0,0.010416666666666666
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:174,47,475.0644226520406,475.0644226520406,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:175,242,746.1579097260304,746.0449053210118,-0.015147131789605695,0.11300440501857602,0.0,0.004132231404958678
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:176,513,544.5447679484126,544.0546100379071,-0.09009351294191337,0.4901579105055739,0.0007868682421304205,0.007797270955165692
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:177,467,564.8792436003647,564.8616826162682,-0.003108899866455239,0.017560984096566267,0.0,0.0007137758743754461
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:19,13,1960.5383589063035,1959.4310052085443,-0.05651404386353143,1.1073536977593221,,0.02564102564102564
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:2,5,5301.514468504027,5301.514468504027,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:20,2,9537.155630841818,9537.155630841818,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:205,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:21,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:219,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:222,14,13171.510110544199,13171.510110544199,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:227,137,721.3230267185415,721.3230267185415,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:229,40,3791.462068390515,3791.462068390515,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:27,35,996.0502471881334,996.0502471881334,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:31,291,1313.3292695010275,1313.300464654813,-0.0021933172940746815,0.02880484621452729,0.0,0.0011454753722794958
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:5,153,1258.7654378661084,1258.226693633538,-0.042817739863298954,0.5387442325704374,0.004058130945309812,0.0196078431372549
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:59,20,34.58226603164359,0.0,,34.58226603164359,0.03458226767421309,0.4333333333333333
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:65,61,3729.252787982664,3729.738865332944,0.013032476745178379,-0.4860773502804194,0.0,0.02185792349726776
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:73,23,6263.850863112686,6263.850863112686,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:90,140,561.4996688461836,561.4996688461836,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video0:97,1,25088.07741474434,25088.07741474434,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:103,12,1676.7769077603334,1676.7769077603334,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:110,46,2631.425670098514,2631.425670098514,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:117,176,1002.1689776246557,1001.6881596319558,-0.04800076631399364,0.4808179926999912,0.0009308320677086083,0.05871212121212121
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:12,12,1237.510848046642,1237.510848046642,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:126,25,52.54415876801601,0.0,,52.54415876801601,0.05254416126372963,0.1733333333333333
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:127,18,1008.5546460660171,1008.281891691929,-0.027051400638611334,0.27275437408812625,0.0,0.05555555555555555
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:132,145,1069.4040247459761,1069.3708346214232,-0.003103705793949807,0.033190124552941694,0.0,0.0022988505747126436
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:140,41,682.0029421931864,682.0029421931864,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:144,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:145,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:15,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:153,32,2766.924009993608,2764.66522481139,-0.08170194213557025,2.2587851822178724,0.005588336642416494,0.020833333333333332
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:154,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:162,24,98.76015731477702,98.76015731477702,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:166,21,2.0383159088562146,0.0,,2.0383159088562146,0.0020383160056710254,0.031746031746031744
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:168,35,772.9803296014364,772.9803296014364,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:181,25,1.6443469059605824,0.0,,1.6443469059605824,0.0016443469840628695,0.026666666666666665
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:182,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:184,18,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:208,5,1169.0197252218622,1169.0197252218622,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:218,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:239,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:240,15,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:242,43,401.54060174232103,401.54060174232103,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:243,63,529.4366393910342,527.847916474434,-0.30098118549213293,1.5887229166003334,0.002689533141526934,0.06349206349206349
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:27,82,1441.0395836003122,1440.7955592647409,-0.016936777324327856,0.24402433557139785,0.0004939731920625951,0.05691056910569105
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:280,2,3335.412033596108,3335.412033596108,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:281,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:285,16,906.3006616153684,906.3006616153684,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:286,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:287,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:299,6,8083.907783210015,8083.907783210015,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:307,82,790.9406023927345,790.9406023927345,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:308,45,1113.6601869593508,1113.6601869593508,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:309,79,646.1233585307223,646.1233585307223,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:35,15,1624.1160461352722,1624.1160461352722,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:44,27,1305.3607148029262,1297.9634083033181,-0.5699164130734236,7.397306499607595,0.03172398681316435,0.25925925925925924
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:5,15,698.9043090985111,698.9043090985111,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:56,5,1915.8749284104038,1915.8749284104038,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:61,44,1045.7850058732072,1045.5040602377933,-0.026871788077986736,0.28094563541394635,0.001545201068169814,0.007575757575757575
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:71,43,432.4990660029935,429.90252554010084,-0.6039835331580257,2.5965404628927233,0.003535438959175099,0.06201550387596899
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:73,36,453.2698325054156,453.2698325054156,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:75,40,283.41044243751486,283.41044243751486,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:82,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:87,54,909.3867742842136,908.0702902147319,-0.14497600941998368,1.316484069481845,0.004739342875241339,0.006172839506172839
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video1:88,35,229.30043733082388,229.30043733082388,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:113,35,235.77690723032242,235.77690723032242,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:142,25,1.0756559822571934,0.0,,1.0756559822571934,0.001075656033348111,0.026666666666666665
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:168,3,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:17,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:18,211,554.6370609584869,546.386768132164,-1.509973027810818,8.250292826322921,0.0008530959071344252,0.03317535545023696
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:181,35,582.0381862712967,578.0833646115001,-0.6841265294763144,3.954821659796666,0.00601820715945311,0.019047619047619046
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:19,240,936.3968667007541,931.9656170620397,-0.47547351078076616,4.431249638714531,0.00532671813230228,0.020833333333333332
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:224,46,482.08099242253854,482.08099242253854,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:239,37,568.437329695354,568.437329695354,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:276,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:54,4,615.3279981492814,615.3279981492814,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:83,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:87,14,884.8852822068036,884.8852822068036,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video2:91,2,2791.666666666667,2791.666666666667,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:1,37,467.272063471411,467.34234234234236,0.015037984912547042,-0.07027887093131172,0.0,0.009009009009009009
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:111,26,3.502764695404774,0.0,,3.502764695404774,0.00350276486177717,0.01282051282051282
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:142,32,612.941973085625,612.941973085625,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:15,14,2038.8498715445476,2038.8498715445476,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:158,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:167,36,1166.8190530113297,1166.8190530113297,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:180,31,627.9229652933406,625.7165098871275,-0.35262860598181955,2.2064554062131654,0.004275007552589962,0.03225806451612903
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:181,24,1745.222064980265,1743.498762887637,-0.09884160111326423,1.7233020926281597,,0.027777777777777776
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:183,47,189.35434141721132,189.35434141721132,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:184,14,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:186,14,0.6829388705785439,0.0,,0.6829388705785439,0.0006829389030163996,0.023809523809523808
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:190,14,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:2,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:219,42,599.2949225295717,600.9313216034949,0.27231049790459316,-1.6363990739232035,0.0,0.007936507936507936
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:239,35,378.904892725334,378.904892725334,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:258,24,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:260,39,3350.180872611178,3324.3364604174567,-0.7774306993725943,25.844412193721308,0.0,0.10256410256410256
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:261,2,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:263,35,481.53247503752345,481.53247503752345,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:296,19,1020.0688877886902,1015.9637801324463,-0.40406043370058153,4.105107656243879,0.0,0.03508771929824561
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:297,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:298,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:299,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:3,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:30,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:300,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:31,35,350.62533475751815,350.62533475751815,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:39,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:48,25,0.5437061243708796,0.0,,0.5437061243708796,0.0005437061501955349,0.013333333333333332
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:49,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:96,35,422.23368392172296,422.23368392172296,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video3:97,25,3.03274094324293,0.0,,3.03274094324293,0.0030327410872903952,0.05333333333333333
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:105,3,2166.6666666666665,2166.6666666666665,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:111,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:126,13,657.7557446190024,657.7557446190024,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:151,1,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:158,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:185,35,2834.036539344009,2822.59825001399,-0.40523972300918754,11.438289330019245,0.017406093285469965,0.0761904761904762
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:21,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:27,6,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:28,7,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:43,4,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:45,8,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:71,14,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:79,11,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:82,20,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video4:85,15,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:105,15,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:11,64,672.1226138363402,650.1077504522352,-3.3863407056431427,22.014863384104878,0.050273891146784246,0.09895833333333333
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:12,55,904.3667650029192,890.7619654211832,-1.5273215639941773,13.604799581736088,0.024827860918471546,0.09696969696969697
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:152,5,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:158,9,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:159,8,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:169,17,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:31,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:32,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:42,25,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:46,10,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:47,7,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:61,25,47.64757215024562,0.0,,47.64757215024562,0.04764757441338386,0.14666666666666667
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:84,21,2246.9904503535045,2246.9904503535045,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:85,35,215.0396519675999,215.0396519675999,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:88,3,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video5:90,3,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:10,25,4.7463178749612895,0.0,,4.7463178749612895,0.0047463181003992915,0.08
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:120,8,1604.1666666666665,1604.1666666666665,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:121,3,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:126,23,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:131,7,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:18,34,1539.6606059570274,1539.6606059570274,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:22,2,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:6,14,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:61,16,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:67,5,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:7,17,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:72,7,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:73,26,9.724448895405182,0.0,,9.724448895405182,0.00972444935729172,0.5
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:74,26,7.127090984053339,0.0,,7.127090984053339,0.007127091322571997,0.5128205128205128
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:75,16,799.1963915847988,799.1963915847988,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:76,16,4159.131405280815,4159.131405280815,0.0,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:78,1,3513.3058040184355,3513.3058040184355,0.0,0.0,,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:79,26,2.60892864686583,0.0,,2.60892864686583,0.0026089287707832917,0.14102564102564102
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:80,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:81,26,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:82,10,0.0,0.0,,0.0,0.0,0.0
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:87,7,36.85365318333099,0.0,,36.85365318333099,0.03685365493378558,0.5714285714285714
past_rgb,constant,fixed_probability_guard,scoped_agent,bookstore/video6:9,25,5.588818152965382,0.0,,5.588818152965382,0.005588818418420001,0.09333333333333332
