group,arm,metric,subset,locality,rows,model_error,reference_error,gain_percent,model_p95,model_p99,reference_p95
fold0_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-110,5804,26.313616598412384,27.055028090049493,2.7403833740974437,109.83042543804812,257.33139749434275,110.18704472382363
fold0_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-119,3148,26.61960192432632,26.943602787716127,1.202514993791104,103.20378997279019,189.1833789691684,102.83942498191885
fold0_seed17_all,cv_targets,ADE_vs_floor,complete,eu-locality-124,2077,36.79144316741497,37.36538917553391,1.5360364786318192,166.85994116519117,315.79700044017295,171.59254389597885
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-007,5526,12.755380725239554,13.731098649130566,7.105898434083368,44.01737296753018,76.43866311332394,46.03588494020081
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-008,157961,17.03020019048479,18.214515006924465,6.502038709180247,60.47600668276589,125.7822871150029,63.9700524103003
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-020,1225,6.401440435632765,6.529874789510041,1.9668731486796598,20.649557710350873,41.37090371937323,21.020763749430696
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-048,8058,24.72367001549914,26.698045849916497,7.395207295381634,83.94136277256709,149.41133462060048,89.55098636922551
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-067,6903,26.942150665905707,29.011553933538778,7.133031454894734,88.67424623165155,162.58933051821012,93.29868317030169
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-110,8550,28.557718303883455,30.697946977148565,6.971895139627049,116.08119632478927,259.4775540469538,121.85948441325701
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-119,5639,27.448555144810758,28.946880038043894,5.176118777788618,107.95460835433143,193.66511978163072,114.3522798565831
fold0_seed17_all,cv_targets,ADE_vs_CV,all,eu-locality-124,3550,40.73479255902794,42.613481942133895,4.408673728321677,179.88453937909637,333.55000293878123,186.45287792257716
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-007,2133,1.7499761829262321,1.8525004364762494,5.5343713572901905,4.182286910204136,5.0339673780807646,4.355450553983238
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-008,52276,2.08216596516232,2.3343046202023725,10.801446086252152,4.148048346768281,4.742498398536886,4.477191635123733
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-020,695,1.6778977699686601,1.6834998531827923,0.33276410470372,4.357367994839923,5.7825627855333055,4.294862621440125
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-048,2050,2.0401735468035533,2.2919612794697164,10.985688760170431,4.20522951825061,4.736245738340397,4.484449431559784
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-067,1508,2.003384938078084,2.126958008841005,5.809850041668508,4.333274063846627,4.924702261791965,4.431771346846858
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-110,2579,2.0113020770377648,2.356118809479549,14.634946720617714,3.9370268185757133,4.5694477671651335,4.476255197977273
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-119,1658,2.0998246393782436,2.3455260977767742,10.475324006474318,4.14544067079624,5.769516908245919,4.423775218674889
fold0_seed17_all,cv_targets,ADE_vs_CV,easy,eu-locality-124,1006,2.246145516816542,2.5758364727079335,12.79937447056929,4.154128377050374,4.74090412080723,4.529853536161329
fold0_seed17_all,cv_targets,ADE_vs_CV,hard,eu-locality-007,1023,38.3430859046448,41.40975627894383,7.405671150637461,78.11265794064077,106.93881724198937,81.24718975645555
