view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
damping097_fold2_seed17_easy_hurdle_common,eu-locality-110,8660,4603,4571,0,0.017922436732385978,0.5285983236965534
damping097_fold2_seed17_easy_hurdle_common,eu-locality-112,5131,1927,1902,0,0.025600952341861473,0.43985545513974705
damping097_fold2_seed17_easy_hurdle_common,eu-locality-119,5787,2000,1986,0,0.020727586075932267,0.3096986169660419
damping097_fold2_seed17_easy_hurdle_common,eu-locality-124,3651,1459,1447,0,0.022306364972938867,0.6732642807502698
damping097_fold2_seed17_easy_hurdle_common,eu-locality-126,5891,3201,3165,0,0.009840309889891397,0.3005129513347577
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-007,5664,3721,3626,1242,0.13008630163171878,0.9915370956894318
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-074,104353,74495,73370,37198,0.2950113824702355,1.4416934871053004
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-082,1448,711,686,166,0.04219343174349467,0.4932826951391593
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-110,8660,7449,7366,2846,0.10616846927509706,1.6722093580941013
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-112,5131,3991,3923,2064,0.13697940338766232,1.2156087839397838
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-119,5787,4638,4530,2638,0.6813123258683519,1.5661501203987198
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-124,3651,2507,2464,1048,0.24414914539124452,1.9524339484413464
damping097_fold2_seed17_easy_hurdle_at_product,eu-locality-126,5891,4965,4891,1764,0.20486765608448246,1.1939108708020565
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-007,5664,2479,2413,0,0.07581323811339857,0.706819390065663
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-074,104353,37297,36810,0,0.2350767747936011,0.8546201394285846
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-082,1448,545,528,0,0.03630624057310183,0.39387856999542775
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-110,8660,4603,4571,0,0.07030439269562982,1.1812865887863906
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-112,5131,1927,1897,0,0.10376496099262748,1.0379878619796992
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-119,5787,2000,1972,0,0.65640301942849,0.42035813988971604
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-124,3651,1459,1439,0,0.1466934342628346,1.5136704723128882
damping097_fold2_seed17_easy_product_at_hurdle,eu-locality-126,5891,3201,3147,0,0.17293139406119631,0.7600868531657369
neural_fold2_seed29_all_product_original,eu-locality-007,5664,966,942,0,0.6564765252822325,2.541087715638351
neural_fold2_seed29_all_product_original,eu-locality-074,104353,7682,7558,0,1.0363277108611184,2.8009785988027827
neural_fold2_seed29_all_product_original,eu-locality-082,1448,199,190,0,0.320293123680842,2.5992758999611447
neural_fold2_seed29_all_product_original,eu-locality-110,8660,480,476,0,0.938802063643826,7.388084455266179
neural_fold2_seed29_all_product_original,eu-locality-112,5131,195,192,0,0.5658241244510904,3.390424113417291
neural_fold2_seed29_all_product_original,eu-locality-119,5787,365,363,0,0.6607983302549082,0.1261615467494789
neural_fold2_seed29_all_product_original,eu-locality-124,3651,236,232,0,0.8932905512219085,7.037462988381533
neural_fold2_seed29_all_product_original,eu-locality-126,5891,776,762,0,0.35207111356445325,0.6940434079693063
neural_fold2_seed29_all_hurdle_original,eu-locality-007,5664,1049,1029,0,0.4925038112960168,1.8241229173315374
neural_fold2_seed29_all_hurdle_original,eu-locality-074,104353,9791,9659,0,0.7466035722736216,2.145697544888879
neural_fold2_seed29_all_hurdle_original,eu-locality-082,1448,217,211,0,0.21341014581771803,2.5560289638659066
neural_fold2_seed29_all_hurdle_original,eu-locality-110,8660,753,747,0,0.6999400091606911,4.552751600941645
neural_fold2_seed29_all_hurdle_original,eu-locality-112,5131,235,233,0,0.5341360601130806,2.5011709395440382
neural_fold2_seed29_all_hurdle_original,eu-locality-119,5787,517,514,0,0.3002270618085732,0.3134916624808285
neural_fold2_seed29_all_hurdle_original,eu-locality-124,3651,335,332,0,1.4209827510514035,3.57143637489764
neural_fold2_seed29_all_hurdle_original,eu-locality-126,5891,1038,1022,0,0.327438089618049,0.4549927442673203
neural_fold2_seed29_all_product_common,eu-locality-007,5664,966,942,0,0.6564765252822325,2.541087715638351
neural_fold2_seed29_all_product_common,eu-locality-074,104353,7682,7558,0,1.0363277108611184,2.8009785988027827
neural_fold2_seed29_all_product_common,eu-locality-082,1448,199,190,0,0.320293123680842,2.5992758999611447
neural_fold2_seed29_all_product_common,eu-locality-110,8660,480,476,0,0.938802063643826,7.388084455266179
neural_fold2_seed29_all_product_common,eu-locality-112,5131,195,192,0,0.5658241244510904,3.390424113417291
neural_fold2_seed29_all_product_common,eu-locality-119,5787,365,363,0,0.6607983302549082,0.1261615467494789
neural_fold2_seed29_all_product_common,eu-locality-124,3651,236,232,0,0.8932905512219085,7.037462988381533
neural_fold2_seed29_all_product_common,eu-locality-126,5891,776,762,0,0.35207111356445325,0.6940434079693063
neural_fold2_seed29_all_hurdle_common,eu-locality-007,5664,1049,1029,0,0.4925038112960168,1.8241229173315374
neural_fold2_seed29_all_hurdle_common,eu-locality-074,104353,9791,9659,0,0.7466035722736216,2.145697544888879
neural_fold2_seed29_all_hurdle_common,eu-locality-082,1448,217,211,0,0.21341014581771803,2.5560289638659066
neural_fold2_seed29_all_hurdle_common,eu-locality-110,8660,753,747,0,0.6999400091606911,4.552751600941645
neural_fold2_seed29_all_hurdle_common,eu-locality-112,5131,235,233,0,0.5341360601130806,2.5011709395440382
neural_fold2_seed29_all_hurdle_common,eu-locality-119,5787,517,514,0,0.3002270618085732,0.3134916624808285
neural_fold2_seed29_all_hurdle_common,eu-locality-124,3651,335,332,0,1.4209827510514035,3.57143637489764
neural_fold2_seed29_all_hurdle_common,eu-locality-126,5891,1038,1022,0,0.327438089618049,0.4549927442673203
neural_fold2_seed29_all_hurdle_at_product,eu-locality-007,5664,966,946,0,0.49839855489104373,1.861253456040129
neural_fold2_seed29_all_hurdle_at_product,eu-locality-074,104353,7682,7581,0,0.7428104498919108,2.2882561881346257
neural_fold2_seed29_all_hurdle_at_product,eu-locality-082,1448,199,193,0,0.2076931695000259,2.6565812004298186
neural_fold2_seed29_all_hurdle_at_product,eu-locality-110,8660,480,477,0,0.7271199700868552,5.864642878279437
neural_fold2_seed29_all_hurdle_at_product,eu-locality-112,5131,195,193,0,0.38480836422045667,2.604423887635657
neural_fold2_seed29_all_hurdle_at_product,eu-locality-119,5787,365,362,0,0.28470145082152465,0.15029032975136747
neural_fold2_seed29_all_hurdle_at_product,eu-locality-124,3651,236,234,0,1.0837243324669623,5.171900297697602
neural_fold2_seed29_all_hurdle_at_product,eu-locality-126,5891,776,763,0,0.21933077470656573,0.5988497933896418
neural_fold2_seed29_all_product_at_hurdle,eu-locality-007,5664,1049,1024,83,0.6619496288124537,2.461867959407506
neural_fold2_seed29_all_product_at_hurdle,eu-locality-074,104353,9791,9633,2109,1.0528123446832913,2.6834682184905887
neural_fold2_seed29_all_product_at_hurdle,eu-locality-082,1448,217,208,18,0.3507359188253624,2.4967520413222273
neural_fold2_seed29_all_product_at_hurdle,eu-locality-110,8660,753,748,273,1.0586556953282056,5.084347876322056
neural_fold2_seed29_all_product_at_hurdle,eu-locality-112,5131,235,232,40,0.5142250227704914,3.077826705694414
neural_fold2_seed29_all_product_at_hurdle,eu-locality-119,5787,517,513,152,0.5221620743788489,0.49818382318116006
neural_fold2_seed29_all_product_at_hurdle,eu-locality-124,3651,335,330,99,1.3294704476997306,6.302078268255918
neural_fold2_seed29_all_product_at_hurdle,eu-locality-126,5891,1038,1020,262,0.353497478385027,0.6252489892666925
neural_fold2_seed29_easy_product_original,eu-locality-007,5664,1603,1575,0,0.7835235640657319,1.1456060076628536
neural_fold2_seed29_easy_product_original,eu-locality-074,104353,30914,30470,0,1.9592670183184737,1.9287883851525665
neural_fold2_seed29_easy_product_original,eu-locality-082,1448,209,206,0,0.19849568561351097,0.7504134260558193
neural_fold2_seed29_easy_product_original,eu-locality-110,8660,3293,3265,0,2.129905096950624,3.7816786179147526
neural_fold2_seed29_easy_product_original,eu-locality-112,5131,1249,1236,0,1.587479182657406,3.1007245308864997
neural_fold2_seed29_easy_product_original,eu-locality-119,5787,1761,1735,0,2.384273528832447,0.6613573913854482
neural_fold2_seed29_easy_product_original,eu-locality-124,3651,979,964,0,2.192557500195097,3.2733867083848254
neural_fold2_seed29_easy_product_original,eu-locality-126,5891,2149,2118,0,0.922933540371873,1.4574195944424373
neural_fold2_seed29_easy_hurdle_original,eu-locality-007,5664,385,378,0,1.5413072368279568,2.76988643268931
neural_fold2_seed29_easy_hurdle_original,eu-locality-074,104353,2845,2786,0,1.8030995327780395,7.009329719091079
neural_fold2_seed29_easy_hurdle_original,eu-locality-082,1448,129,125,0,1.1898523874231108,3.3185808029160286
neural_fold2_seed29_easy_hurdle_original,eu-locality-110,8660,120,119,0,0.8172176963384706,31.181040113212333
neural_fold2_seed29_easy_hurdle_original,eu-locality-112,5131,60,59,0,0.19110025817602228,11.441155905708753
neural_fold2_seed29_easy_hurdle_original,eu-locality-119,5787,55,53,0,2.0355699987519795,0.38313717242742457
neural_fold2_seed29_easy_hurdle_original,eu-locality-124,3651,121,118,0,5.3513480129320765,6.943100850698574
neural_fold2_seed29_easy_hurdle_original,eu-locality-126,5891,75,73,0,2.0955929321280844,2.565238273652426
neural_fold2_seed29_easy_product_common,eu-locality-007,5664,1603,1575,0,0.7835235640657319,1.1456060076628536
neural_fold2_seed29_easy_product_common,eu-locality-074,104353,30914,30470,0,1.9592670183184737,1.9287883851525665
neural_fold2_seed29_easy_product_common,eu-locality-082,1448,209,206,0,0.19849568561351097,0.7504134260558193
neural_fold2_seed29_easy_product_common,eu-locality-110,8660,3293,3265,0,2.129905096950624,3.7816786179147526
neural_fold2_seed29_easy_product_common,eu-locality-112,5131,1249,1236,0,1.587479182657406,3.1007245308864997
neural_fold2_seed29_easy_product_common,eu-locality-119,5787,1761,1735,0,2.384273528832447,0.6613573913854482
neural_fold2_seed29_easy_product_common,eu-locality-124,3651,979,964,0,2.192557500195097,3.2733867083848254
neural_fold2_seed29_easy_product_common,eu-locality-126,5891,2149,2118,0,0.922933540371873,1.4574195944424373
neural_fold2_seed29_easy_hurdle_common,eu-locality-007,5664,385,378,0,1.5413072368279568,2.76988643268931
neural_fold2_seed29_easy_hurdle_common,eu-locality-074,104353,2845,2786,0,1.8030995327780395,7.009329719091079
neural_fold2_seed29_easy_hurdle_common,eu-locality-082,1448,129,125,0,1.1898523874231108,3.3185808029160286
neural_fold2_seed29_easy_hurdle_common,eu-locality-110,8660,120,119,0,0.8172176963384706,31.181040113212333
neural_fold2_seed29_easy_hurdle_common,eu-locality-112,5131,60,59,0,0.19110025817602228,11.441155905708753
neural_fold2_seed29_easy_hurdle_common,eu-locality-119,5787,55,53,0,2.0355699987519795,0.38313717242742457
neural_fold2_seed29_easy_hurdle_common,eu-locality-124,3651,121,118,0,5.3513480129320765,6.943100850698574
neural_fold2_seed29_easy_hurdle_common,eu-locality-126,5891,75,73,0,2.0955929321280844,2.565238273652426
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-007,5664,1603,1576,1218,0.8532509507639514,1.7639456962257298
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-074,104353,30914,30477,28069,1.3282424173269656,2.812662034595289
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-082,1448,209,202,80,0.8719393772513696,2.6767678884725874
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-110,8660,3293,3261,3173,1.6633385766043085,4.225438549626845
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-112,5131,1249,1231,1189,1.1874409502296794,2.8087696555162918
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-119,5787,1761,1742,1706,1.6792421331323495,0.9846893645900201
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-124,3651,979,960,858,2.1014361413753577,4.746446514768335
neural_fold2_seed29_easy_hurdle_at_product,eu-locality-126,5891,2149,2118,2074,0.630422412504961,1.08890460085695
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-007,5664,385,377,0,0.8518255120360397,0.5842901533684779
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-074,104353,2845,2826,0,1.0425890315103679,1.386350009914515
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-082,1448,129,128,0,0.204146421818879,0.6733585730071574
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-110,8660,120,118,0,0.6359938974466199,6.48514316060163
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-112,5131,60,60,0,1.6169320280310304,0.6400394592123863
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-119,5787,55,55,0,0.3636495462561627,-0.008860993645377879
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-124,3651,121,119,0,2.995760605076254,0.7445565491450001
neural_fold2_seed29_easy_product_at_hurdle,eu-locality-126,5891,75,73,0,0.30980534047916664,0.3359418248055831
damping097_fold2_seed29_all_product_original,eu-locality-007,5664,2729,2660,0,0.11771068439555826,1.3669998729047694
damping097_fold2_seed29_all_product_original,eu-locality-074,104353,41622,41086,0,0.15739985263581616,1.6855969356159273
damping097_fold2_seed29_all_product_original,eu-locality-082,1448,653,634,0,0.0982861386558645,1.1823441660486633
damping097_fold2_seed29_all_product_original,eu-locality-110,8660,4917,4876,0,0.06631328205903989,1.4420694411785782
damping097_fold2_seed29_all_product_original,eu-locality-112,5131,2199,2173,0,0.05057123670593038,0.8997621207942885
damping097_fold2_seed29_all_product_original,eu-locality-119,5787,2342,2320,0,0.11408945677722367,1.524677749786535
damping097_fold2_seed29_all_product_original,eu-locality-124,3651,1687,1658,0,0.30153277413442997,2.0098134934756113
damping097_fold2_seed29_all_product_original,eu-locality-126,5891,3630,3592,0,0.043615931174724336,1.0425597697928448
damping097_fold2_seed29_all_hurdle_original,eu-locality-007,5664,3092,3011,0,0.12468069109273915,1.1681945940206369
damping097_fold2_seed29_all_hurdle_original,eu-locality-074,104353,54770,54007,0,0.17179889427569875,1.201871273699644
damping097_fold2_seed29_all_hurdle_original,eu-locality-082,1448,657,636,0,0.04334861552292049,0.49858458230646857
damping097_fold2_seed29_all_hurdle_original,eu-locality-110,8660,6284,6230,0,0.059626438493008936,1.3358441897228546
damping097_fold2_seed29_all_hurdle_original,eu-locality-112,5131,3192,3152,0,0.05298181314022909,0.9473003398449372
damping097_fold2_seed29_all_hurdle_original,eu-locality-119,5787,2908,2872,0,0.12938884770168482,0.7868161745173745
damping097_fold2_seed29_all_hurdle_original,eu-locality-124,3651,1968,1946,0,0.10172002126787553,1.4955089071518757
damping097_fold2_seed29_all_hurdle_original,eu-locality-126,5891,4177,4124,0,0.06356572582250139,1.015785210304156
damping097_fold2_seed29_all_product_common,eu-locality-007,5664,2729,2660,0,0.11771068439555826,1.3669998729047694
damping097_fold2_seed29_all_product_common,eu-locality-074,104353,41622,41086,0,0.15739985263581616,1.6855969356159273
damping097_fold2_seed29_all_product_common,eu-locality-082,1448,653,634,0,0.0982861386558645,1.1823441660486633
damping097_fold2_seed29_all_product_common,eu-locality-110,8660,4917,4876,0,0.06631328205903989,1.4420694411785782
damping097_fold2_seed29_all_product_common,eu-locality-112,5131,2199,2173,0,0.05057123670593038,0.8997621207942885
damping097_fold2_seed29_all_product_common,eu-locality-119,5787,2342,2320,0,0.11408945677722367,1.524677749786535
damping097_fold2_seed29_all_product_common,eu-locality-124,3651,1687,1658,0,0.30153277413442997,2.0098134934756113
damping097_fold2_seed29_all_product_common,eu-locality-126,5891,3630,3592,0,0.043615931174724336,1.0425597697928448
damping097_fold2_seed29_all_hurdle_common,eu-locality-007,5664,3092,3011,0,0.12468069109273915,1.1681945940206369
damping097_fold2_seed29_all_hurdle_common,eu-locality-074,104353,54770,54007,0,0.17179889427569875,1.201871273699644
damping097_fold2_seed29_all_hurdle_common,eu-locality-082,1448,657,636,0,0.04334861552292049,0.49858458230646857
damping097_fold2_seed29_all_hurdle_common,eu-locality-110,8660,6284,6230,0,0.059626438493008936,1.3358441897228546
damping097_fold2_seed29_all_hurdle_common,eu-locality-112,5131,3192,3152,0,0.05298181314022909,0.9473003398449372
damping097_fold2_seed29_all_hurdle_common,eu-locality-119,5787,2908,2872,0,0.12938884770168482,0.7868161745173745
damping097_fold2_seed29_all_hurdle_common,eu-locality-124,3651,1968,1946,0,0.10172002126787553,1.4955089071518757
damping097_fold2_seed29_all_hurdle_common,eu-locality-126,5891,4177,4124,0,0.06356572582250139,1.015785210304156
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-007,5664,2729,2657,0,0.10516787319330818,0.9993030996710559
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-074,104353,41622,41116,0,0.10279373020293925,0.9362939681337886
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-082,1448,653,632,0,0.04362297384901492,0.4979841968121319
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-110,8660,4917,4879,0,0.0393020906546275,0.9669944531174574
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-112,5131,2199,2179,0,0.026093171116046632,0.6294736361857342
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-119,5787,2342,2324,0,0.06623030333770719,0.5425768027332757
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-124,3651,1687,1671,0,0.07399274737540867,1.1935819493344528
damping097_fold2_seed29_all_hurdle_at_product,eu-locality-126,5891,3630,3588,0,0.016952879524274093,0.7418532197402135
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-007,5664,3092,3012,363,0.13988201752334922,1.3308184137862527
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-074,104353,54770,54014,13148,0.19697836390255122,1.6968252762143108
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-082,1448,657,638,4,0.09795613336883652,1.187799563285567
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-110,8660,6284,6227,1367,0.07823223521689607,1.6265662634292768
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-112,5131,3192,3149,993,0.07433871769446022,1.1634362155486409
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-119,5787,2908,2872,566,0.19808446557863574,1.708301257557273
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-124,3651,1968,1934,281,0.2914895189674263,2.09293619845801
damping097_fold2_seed29_all_product_at_hurdle,eu-locality-126,5891,4177,4127,547,0.07413994233982786,1.1896152427239146
damping097_fold2_seed29_easy_product_original,eu-locality-007,5664,3195,3111,0,0.16241353038880377,1.2660295294320034
damping097_fold2_seed29_easy_product_original,eu-locality-074,104353,66571,65424,0,0.3107970180575926,1.6876452817662815
damping097_fold2_seed29_easy_product_original,eu-locality-082,1448,699,674,0,0.10652446928924701,0.7756297998429734
damping097_fold2_seed29_easy_product_original,eu-locality-110,8660,7052,6967,0,0.11279136977446418,1.8593008089224543
damping097_fold2_seed29_easy_product_original,eu-locality-112,5131,3801,3715,0,0.19522425906565752,1.3921524575457536
damping097_fold2_seed29_easy_product_original,eu-locality-119,5787,4487,4367,0,0.8859222572349108,1.4388616599132706
damping097_fold2_seed29_easy_product_original,eu-locality-124,3651,2329,2286,0,0.2802890984885636,2.5541090056812616
damping097_fold2_seed29_easy_product_original,eu-locality-126,5891,4909,4830,0,0.2533165500865497,1.4016095386159668
damping097_fold2_seed29_easy_hurdle_original,eu-locality-007,5664,2000,1949,0,0.05869459228290688,0.5162564904257437
damping097_fold2_seed29_easy_hurdle_original,eu-locality-074,104353,29118,28829,0,0.043655708829503696,0.5325576508370283
damping097_fold2_seed29_easy_hurdle_original,eu-locality-082,1448,505,495,0,0.01757445527211452,0.3187909508177171
damping097_fold2_seed29_easy_hurdle_original,eu-locality-110,8660,3930,3903,0,0.01569939315363856,0.43603429582943704
damping097_fold2_seed29_easy_hurdle_original,eu-locality-112,5131,1599,1580,0,0.03073538908655974,0.372153641766522
damping097_fold2_seed29_easy_hurdle_original,eu-locality-119,5787,1781,1772,0,0.015462294168182776,0.2509965786986173
damping097_fold2_seed29_easy_hurdle_original,eu-locality-124,3651,1250,1238,0,0.011335852316373718,0.441517370236468
damping097_fold2_seed29_easy_hurdle_original,eu-locality-126,5891,2920,2888,0,0.007732179761582078,0.24191337548851571
damping097_fold2_seed29_easy_product_common,eu-locality-007,5664,3195,3111,0,0.16241353038880377,1.2660295294320034
damping097_fold2_seed29_easy_product_common,eu-locality-074,104353,66571,65424,0,0.3107970180575926,1.6876452817662815
damping097_fold2_seed29_easy_product_common,eu-locality-082,1448,699,674,0,0.10652446928924701,0.7756297998429734
damping097_fold2_seed29_easy_product_common,eu-locality-110,8660,7052,6967,0,0.11279136977446418,1.8593008089224543
damping097_fold2_seed29_easy_product_common,eu-locality-112,5131,3801,3715,0,0.19522425906565752,1.3921524575457536
damping097_fold2_seed29_easy_product_common,eu-locality-119,5787,4487,4367,0,0.8859222572349108,1.4388616599132706
damping097_fold2_seed29_easy_product_common,eu-locality-124,3651,2329,2286,0,0.2802890984885636,2.5541090056812616
damping097_fold2_seed29_easy_product_common,eu-locality-126,5891,4909,4830,0,0.2533165500865497,1.4016095386159668
damping097_fold2_seed29_easy_hurdle_common,eu-locality-007,5664,2000,1949,0,0.05869459228290688,0.5162564904257437
damping097_fold2_seed29_easy_hurdle_common,eu-locality-074,104353,29118,28829,0,0.043655708829503696,0.5325576508370283
damping097_fold2_seed29_easy_hurdle_common,eu-locality-082,1448,505,495,0,0.01757445527211452,0.3187909508177171
damping097_fold2_seed29_easy_hurdle_common,eu-locality-110,8660,3930,3903,0,0.01569939315363856,0.43603429582943704
damping097_fold2_seed29_easy_hurdle_common,eu-locality-112,5131,1599,1580,0,0.03073538908655974,0.372153641766522
damping097_fold2_seed29_easy_hurdle_common,eu-locality-119,5787,1781,1772,0,0.015462294168182776,0.2509965786986173
damping097_fold2_seed29_easy_hurdle_common,eu-locality-124,3651,1250,1238,0,0.011335852316373718,0.441517370236468
damping097_fold2_seed29_easy_hurdle_common,eu-locality-126,5891,2920,2888,0,0.007732179761582078,0.24191337548851571
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-007,5664,3195,3112,1195,0.1504078014113185,1.0807001252599286
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-074,104353,66571,65532,37453,0.2766765771057836,1.505445240292402
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-082,1448,699,671,194,0.07331789587560768,0.5493769459833111
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-110,8660,7052,6967,3122,0.12016463437791135,1.7292714412430736
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-112,5131,3801,3732,2202,0.14615322798091138,1.2701824106030386
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-119,5787,4487,4377,2706,0.7080996675625656,1.5343255112914362
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-124,3651,2329,2284,1079,0.2701411847835753,1.99538232761912
damping097_fold2_seed29_easy_hurdle_at_product,eu-locality-126,5891,4909,4834,1989,0.23329921550281835,1.2679979764439793
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-007,5664,2000,1945,0,0.08614084405659254,0.7697682209382442
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-074,104353,29118,28730,0,0.14719279556213152,0.8829909316625799
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-082,1448,505,491,0,0.05292523614246968,0.6636628008715185
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-110,8660,3930,3898,0,0.04088236066101374,1.0886546595195623
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-112,5131,1599,1575,0,0.12345502953566734,1.0059817804459543
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-119,5787,1781,1756,0,0.3419943743265065,0.5012294018179256
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-124,3651,1250,1236,0,0.12690839293578285,1.507762613409659
damping097_fold2_seed29_easy_product_at_hurdle,eu-locality-126,5891,2920,2876,0,0.12421930170358529,0.7150865333416968
neural_fold2_seed43_all_product_original,eu-locality-007,5664,474,465,0,0.3298707824341235,0.28909094240968103
neural_fold2_seed43_all_product_original,eu-locality-074,104353,7671,7608,0,0.5654999079667216,1.1138621610335326
neural_fold2_seed43_all_product_original,eu-locality-082,1448,34,34,0,0.08967460708148971,2.292451099430131
neural_fold2_seed43_all_product_original,eu-locality-110,8660,871,862,0,0.37747794618862107,2.444540289057922
neural_fold2_seed43_all_product_original,eu-locality-112,5131,154,153,0,0.2931329918928272,0.5938484769733171
neural_fold2_seed43_all_product_original,eu-locality-119,5787,433,430,0,0.3446425948414519,0.1959688893910643
neural_fold2_seed43_all_product_original,eu-locality-124,3651,221,217,0,0.3221389759771195,0.7228579231020145
neural_fold2_seed43_all_product_original,eu-locality-126,5891,852,839,0,0.23293317288329893,0.4120844232552528
neural_fold2_seed43_all_hurdle_original,eu-locality-007,5664,651,638,0,0.4640616969348828,0.7250052175679714
neural_fold2_seed43_all_hurdle_original,eu-locality-074,104353,10665,10567,0,0.673331853600928,1.5556805683791541
neural_fold2_seed43_all_hurdle_original,eu-locality-082,1448,62,62,0,0.1981708555605201,3.6045960699968007
neural_fold2_seed43_all_hurdle_original,eu-locality-110,8660,1118,1107,0,0.4245432355070864,2.5342436260377905
neural_fold2_seed43_all_hurdle_original,eu-locality-112,5131,203,201,0,0.30792350558580855,1.0546561590902344
neural_fold2_seed43_all_hurdle_original,eu-locality-119,5787,501,500,0,0.30903584861925426,0.3524885414929505
neural_fold2_seed43_all_hurdle_original,eu-locality-124,3651,291,288,0,0.636481970552421,3.213623913601515
neural_fold2_seed43_all_hurdle_original,eu-locality-126,5891,987,972,0,0.28523070634830516,0.41748230550832033
neural_fold2_seed43_all_product_common,eu-locality-007,5664,474,465,0,0.3298707824341235,0.28909094240968103
neural_fold2_seed43_all_product_common,eu-locality-074,104353,7671,7608,0,0.5654999079667216,1.1138621610335326
neural_fold2_seed43_all_product_common,eu-locality-082,1448,34,34,0,0.08967460708148971,2.292451099430131
neural_fold2_seed43_all_product_common,eu-locality-110,8660,871,862,0,0.37747794618862107,2.444540289057922
neural_fold2_seed43_all_product_common,eu-locality-112,5131,154,153,0,0.2931329918928272,0.5938484769733171
neural_fold2_seed43_all_product_common,eu-locality-119,5787,433,430,0,0.3446425948414519,0.1959688893910643
neural_fold2_seed43_all_product_common,eu-locality-124,3651,221,217,0,0.3221389759771195,0.7228579231020145
neural_fold2_seed43_all_product_common,eu-locality-126,5891,852,839,0,0.23293317288329893,0.4120844232552528
neural_fold2_seed43_all_hurdle_common,eu-locality-007,5664,651,638,0,0.4640616969348828,0.7250052175679714
neural_fold2_seed43_all_hurdle_common,eu-locality-074,104353,10665,10567,0,0.673331853600928,1.5556805683791541
neural_fold2_seed43_all_hurdle_common,eu-locality-082,1448,62,62,0,0.1981708555605201,3.6045960699968007
neural_fold2_seed43_all_hurdle_common,eu-locality-110,8660,1118,1107,0,0.4245432355070864,2.5342436260377905
neural_fold2_seed43_all_hurdle_common,eu-locality-112,5131,203,201,0,0.30792350558580855,1.0546561590902344
neural_fold2_seed43_all_hurdle_common,eu-locality-119,5787,501,500,0,0.30903584861925426,0.3524885414929505
neural_fold2_seed43_all_hurdle_common,eu-locality-124,3651,291,288,0,0.636481970552421,3.213623913601515
neural_fold2_seed43_all_hurdle_common,eu-locality-126,5891,987,972,0,0.28523070634830516,0.41748230550832033
neural_fold2_seed43_all_hurdle_at_product,eu-locality-007,5664,474,465,0,0.4218502803316785,0.7854123051318816
